rent amount,count,percent
2125.0,1,0.06385696040868455
2220.0,1,0.06385696040868455
1870.0,1,0.06385696040868455
2167.0,1,0.06385696040868455
840.0,1,0.06385696040868455
3210.0,1,0.06385696040868455
3294.0,1,0.06385696040868455
8850.0,1,0.06385696040868455
4990.0,1,0.06385696040868455
4892.0,1,0.06385696040868455
4680.0,1,0.06385696040868455
4619.0,1,0.06385696040868455
3147.0,1,0.06385696040868455
3130.0,1,0.06385696040868455
3084.0,1,0.06385696040868455
3050.0,1,0.06385696040868455
3010.0,1,0.06385696040868455
2975.0,1,0.06385696040868455
2954.0,1,0.06385696040868455
2890.0,1,0.06385696040868455
2860.0,1,0.06385696040868455
2850.0,1,0.06385696040868455
2837.0,1,0.06385696040868455
2830.0,1,0.06385696040868455
2735.0,1,0.06385696040868455
