area,count,percent
200.0,67,4.278416347381865
100.0,67,4.278416347381865
300.0,56,3.5759897828863347
250.0,49,3.128991060025543
50.0,48,3.0651340996168583
400.0,46,2.9374201787994894
80.0,44,2.80970625798212
120.0,40,2.554278416347382
150.0,36,2.2988505747126435
40.0,35,2.234993614303959
70.0,33,2.10727969348659
60.0,32,2.0434227330779056
350.0,31,1.9795657726692208
90.0,31,1.9795657726692208
500.0,29,1.8518518518518519
130.0,27,1.7241379310344827
180.0,27,1.7241379310344827
160.0,24,1.5325670498084292
110.0,23,1.4687100893997447
280.0,22,1.40485312899106
35.0,21,1.3409961685823755
240.0,20,1.277139208173691
20.0,18,1.1494252873563218
320.0,18,1.1494252873563218
170.0,18,1.1494252873563218
380.0,17,1.0855683269476373
45.0,17,1.0855683269476373
30.0,17,1.0855683269476373
450.0,17,1.0855683269476373
600.0,16,1.0217113665389528
220.0,15,0.9578544061302682
260.0,14,0.8939974457215837
55.0,14,0.8939974457215837
140.0,14,0.8939974457215837
270.0,12,0.7662835249042146
230.0,12,0.7662835249042146
190.0,12,0.7662835249042146
330.0,12,0.7662835249042146
25.0,10,0.6385696040868455
700.0,9,0.5747126436781609
800.0,9,0.5747126436781609
65.0,8,0.5108556832694764
340.0,7,0.44699872286079184
440.0,7,0.44699872286079184
75.0,7,0.44699872286079184
210.0,7,0.44699872286079184
125.0,7,0.44699872286079184
550.0,6,0.3831417624521073
420.0,6,0.3831417624521073
650.0,6,0.3831417624521073
22.0,6,0.3831417624521073
750.0,6,0.3831417624521073
19.0,5,0.31928480204342274
18.0,5,0.31928480204342274
480.0,5,0.31928480204342274
165.0,5,0.31928480204342274
287.0,5,0.31928480204342274
175.0,4,0.2554278416347382
126.0,4,0.2554278416347382
98.0,4,0.2554278416347382
225.0,4,0.2554278416347382
38.0,4,0.2554278416347382
127.0,4,0.2554278416347382
48.0,4,0.2554278416347382
900.0,4,0.2554278416347382
174.0,4,0.2554278416347382
290.0,4,0.2554278416347382
520.0,4,0.2554278416347382
95.0,4,0.2554278416347382
360.0,4,0.2554278416347382
63.0,4,0.2554278416347382
370.0,4,0.2554278416347382
85.0,4,0.2554278416347382
530.0,3,0.19157088122605365
71.0,3,0.19157088122605365
560.0,3,0.19157088122605365
62.0,3,0.19157088122605365
430.0,3,0.19157088122605365
298.0,3,0.19157088122605365
42.0,3,0.19157088122605365
67.0,3,0.19157088122605365
462.0,3,0.19157088122605365
68.0,3,0.19157088122605365
156.0,3,0.19157088122605365
132.0,3,0.19157088122605365
145.0,3,0.19157088122605365
78.0,3,0.19157088122605365
155.0,3,0.19157088122605365
215.0,3,0.19157088122605365
182.0,3,0.19157088122605365
138.0,3,0.19157088122605365
205.0,3,0.19157088122605365
195.0,3,0.19157088122605365
144.0,3,0.19157088122605365
103.0,2,0.1277139208173691
296.0,2,0.1277139208173691
294.0,2,0.1277139208173691
375.0,2,0.1277139208173691
83.0,2,0.1277139208173691
206.0,2,0.1277139208173691
114.0,2,0.1277139208173691
105.0,2,0.1277139208173691
208.0,2,0.1277139208173691
64.0,2,0.1277139208173691
510.0,2,0.1277139208173691
396.0,2,0.1277139208173691
79.0,2,0.1277139208173691
348.0,2,0.1277139208173691
347.0,2,0.1277139208173691
56.0,2,0.1277139208173691
198.0,2,0.1277139208173691
309.0,2,0.1277139208173691
310.0,2,0.1277139208173691
318.0,2,0.1277139208173691
325.0,2,0.1277139208173691
336.0,2,0.1277139208173691
378.0,2,0.1277139208173691
308.0,2,0.1277139208173691
277.0,2,0.1277139208173691
37.0,2,0.1277139208173691
187.0,2,0.1277139208173691
194.0,2,0.1277139208173691
999.0,2,0.1277139208173691
390.0,2,0.1277139208173691
402.0,2,0.1277139208173691
410.0,2,0.1277139208173691
108.0,2,0.1277139208173691
115.0,2,0.1277139208173691
235.0,2,0.1277139208173691
249.0,2,0.1277139208173691
233.0,2,0.1277139208173691
232.0,2,0.1277139208173691
47.0,2,0.1277139208173691
106.0,2,0.1277139208173691
438.0,2,0.1277139208173691
104.0,2,0.1277139208173691
252.0,2,0.1277139208173691
72.0,2,0.1277139208173691
470.0,2,0.1277139208173691
41.0,2,0.1277139208173691
556.0,2,0.1277139208173691
167.0,2,0.1277139208173691
720.0,2,0.1277139208173691
177.0,2,0.1277139208173691
28.0,2,0.1277139208173691
188.0,2,0.1277139208173691
192.0,2,0.1277139208173691
102.0,2,0.1277139208173691
53.0,2,0.1277139208173691
384.0,2,0.1277139208173691
51.0,2,0.1277139208173691
265.0,2,0.1277139208173691
96.0,2,0.1277139208173691
247.0,1,0.06385696040868455
227.0,1,0.06385696040868455
321.0,1,0.06385696040868455
307.0,1,0.06385696040868455
161.0,1,0.06385696040868455
203.0,1,0.06385696040868455
236.0,1,0.06385696040868455
234.0,1,0.06385696040868455
223.0,1,0.06385696040868455
226.0,1,0.06385696040868455
224.0,1,0.06385696040868455
455.0,1,0.06385696040868455
213.0,1,0.06385696040868455
212.0,1,0.06385696040868455
211.0,1,0.06385696040868455
209.0,1,0.06385696040868455
447.0,1,0.06385696040868455
524.0,1,0.06385696040868455
472.0,1,0.06385696040868455
596.0,1,0.06385696040868455
830.0,1,0.06385696040868455
680.0,1,0.06385696040868455
660.0,1,0.06385696040868455
651.0,1,0.06385696040868455
645.0,1,0.06385696040868455
630.0,1,0.06385696040868455
445.0,1,0.06385696040868455
488.0,1,0.06385696040868455
580.0,1,0.06385696040868455
578.0,1,0.06385696040868455
570.0,1,0.06385696040868455
565.0,1,0.06385696040868455
525.0,1,0.06385696040868455
