rent amount,count,percent
3390.0,1,0.07347538574577517
3294.0,1,0.07347538574577517
3270.0,1,0.07347538574577517
3260.0,1,0.07347538574577517
3210.0,1,0.07347538574577517
3130.0,1,0.07347538574577517
13040.0,1,0.07347538574577517
3084.0,1,0.07347538574577517
2975.0,1,0.07347538574577517
2954.0,1,0.07347538574577517
2890.0,1,0.07347538574577517
2860.0,1,0.07347538574577517
2837.0,1,0.07347538574577517
5080.0,1,0.07347538574577517
2830.0,1,0.07347538574577517
5150.0,1,0.07347538574577517
5270.0,1,0.07347538574577517
8850.0,1,0.07347538574577517
9100.0,1,0.07347538574577517
12300.0,1,0.07347538574577517
11900.0,1,0.07347538574577517
11470.0,1,0.07347538574577517
11400.0,1,0.07347538574577517
10970.0,1,0.07347538574577517
8840.0,1,0.07347538574577517
10870.0,1,0.07347538574577517
10840.0,1,0.07347538574577517
10800.0,1,0.07347538574577517
10400.0,1,0.07347538574577517
9810.0,1,0.07347538574577517
9670.0,1,0.07347538574577517
9520.0,1,0.07347538574577517
9350.0,1,0.07347538574577517
9265.0,1,0.07347538574577517
9240.0,1,0.07347538574577517
9200.0,1,0.07347538574577517
2735.0,1,0.07347538574577517
2720.0,1,0.07347538574577517
2710.0,1,0.07347538574577517
4490.0,1,0.07347538574577517
4340.0,1,0.07347538574577517
4172.0,1,0.07347538574577517
3978.0,1,0.07347538574577517
3915.0,1,0.07347538574577517
3880.0,1,0.07347538574577517
3860.0,1,0.07347538574577517
3850.0,1,0.07347538574577517
3840.0,1,0.07347538574577517
3825.0,1,0.07347538574577517
3820.0,1,0.07347538574577517
3805.0,1,0.07347538574577517
3790.0,1,0.07347538574577517
3760.0,1,0.07347538574577517
3740.0,1,0.07347538574577517
3650.0,1,0.07347538574577517
3581.0,1,0.07347538574577517
3570.0,1,0.07347538574577517
4477.0,1,0.07347538574577517
4619.0,1,0.07347538574577517
2690.0,1,0.07347538574577517
4680.0,1,0.07347538574577517
2670.0,1,0.07347538574577517
2640.0,1,0.07347538574577517
2625.0,1,0.07347538574577517
2592.0,1,0.07347538574577517
2590.0,1,0.07347538574577517
2572.0,1,0.07347538574577517
2540.0,1,0.07347538574577517
2530.0,1,0.07347538574577517
3468.0,1,0.07347538574577517
3480.0,1,0.07347538574577517
3491.0,1,0.07347538574577517
3493.0,1,0.07347538574577517
5054.0,1,0.07347538574577517
5015.0,1,0.07347538574577517
4990.0,1,0.07347538574577517
4892.0,1,0.07347538574577517
4850.0,1,0.07347538574577517
12900.0,1,0.07347538574577517
13950.0,1,0.07347538574577517
1040.0,1,0.07347538574577517
1469.0,1,0.07347538574577517
1569.0,1,0.07347538574577517
1560.0,1,0.07347538574577517
1556.0,1,0.07347538574577517
1555.0,1,0.07347538574577517
1530.0,1,0.07347538574577517
1520.0,1,0.07347538574577517
1490.0,1,0.07347538574577517
1475.0,1,0.07347538574577517
1460.0,1,0.07347538574577517
13970.0,1,0.07347538574577517
1439.0,1,0.07347538574577517
1430.0,1,0.07347538574577517
1390.0,1,0.07347538574577517
1380.0,1,0.07347538574577517
1362.0,1,0.07347538574577517
1331.0,1,0.07347538574577517
1283.0,1,0.07347538574577517
1280.0,1,0.07347538574577517
1576.0,1,0.07347538574577517
1608.0,1,0.07347538574577517
1628.0,1,0.07347538574577517
1660.0,1,0.07347538574577517
960.0,1,0.07347538574577517
1690.0,1,0.07347538574577517
950.0,1,0.07347538574577517
930.0,1,0.07347538574577517
928.0,1,0.07347538574577517
920.0,1,0.07347538574577517
892.0,1,0.07347538574577517
860.0,1,0.07347538574577517
840.0,1,0.07347538574577517
800.0,1,0.07347538574577517
790.0,1,0.07347538574577517
765.0,1,0.07347538574577517
761.0,1,0.07347538574577517
1181.0,1,0.07347538574577517
1190.0,1,0.07347538574577517
1213.0,1,0.07347538574577517
1249.0,1,0.07347538574577517
1266.0,1,0.07347538574577517
2472.0,1,0.07347538574577517
45000.0,1,0.07347538574577517
6600.0,1,0.07347538574577517
6520.0,1,0.07347538574577517
6300.0,1,0.07347538574577517
6070.0,1,0.07347538574577517
5930.0,1,0.07347538574577517
5900.0,1,0.07347538574577517
5740.0,1,0.07347538574577517
5650.0,1,0.07347538574577517
5525.0,1,0.07347538574577517
8540.0,1,0.07347538574577517
8700.0,1,0.07347538574577517
2529.0,1,0.07347538574577517
11050.0,1,0.07347538574577517
14850.0,1,0.07347538574577517
14650.0,1,0.07347538574577517
14500.0,1,0.07347538574577517
14300.0,1,0.07347538574577517
14200.0,1,0.07347538574577517
6550.0,1,0.07347538574577517
6608.0,1,0.07347538574577517
2501.0,1,0.07347538574577517
6660.0,1,0.07347538574577517
7100.0,1,0.07347538574577517
8499.0,1,0.07347538574577517
8450.0,1,0.07347538574577517
8400.0,1,0.07347538574577517
8268.0,1,0.07347538574577517
7680.0,1,0.07347538574577517
7677.0,1,0.07347538574577517
7620.0,1,0.07347538574577517
7609.0,1,0.07347538574577517
7600.0,1,0.07347538574577517
7450.0,1,0.07347538574577517
7320.0,1,0.07347538574577517
7225.0,1,0.07347538574577517
7182.0,1,0.07347538574577517
6960.0,1,0.07347538574577517
8670.0,1,0.07347538574577517
6900.0,1,0.07347538574577517
1062.0,1,0.07347538574577517
