rent amount,count,percent
15000.0,155,2.549342105263158
3000.0,140,2.3026315789473686
3500.0,135,2.2203947368421053
2000.0,132,2.1710526315789473
2500.0,127,2.088815789473684
1800.0,124,2.039473684210526
4000.0,122,2.0065789473684212
4500.0,119,1.957236842105263
6000.0,117,1.924342105263158
8000.0,114,1.875
5000.0,107,1.7598684210526316
1200.0,106,1.743421052631579
5500.0,99,1.6282894736842106
10000.0,96,1.5789473684210527
12000.0,96,1.5789473684210527
1500.0,92,1.513157894736842
7000.0,92,1.513157894736842
2200.0,91,1.4967105263157894
2800.0,80,1.3157894736842106
1300.0,76,1.25
1100.0,72,1.1842105263157894
9000.0,71,1.167763157894737
1600.0,66,1.0855263157894737
1700.0,64,1.0526315789473684
6500.0,64,1.0526315789473684
2100.0,63,1.0361842105263157
2300.0,63,1.0361842105263157
3200.0,61,1.0032894736842106
3300.0,61,1.0032894736842106
3800.0,59,0.9703947368421053
1000.0,55,0.9046052631578947
1900.0,54,0.8881578947368421
8500.0,50,0.8223684210526315
2400.0,47,0.7730263157894737
2600.0,47,0.7730263157894737
2700.0,45,0.7401315789473685
3400.0,40,0.6578947368421053
1400.0,39,0.6414473684210527
4200.0,39,0.6414473684210527
11000.0,38,0.625
4800.0,36,0.5921052631578947
7500.0,36,0.5921052631578947
1650.0,35,0.5756578947368421
13000.0,34,0.5592105263157895
3700.0,33,0.5427631578947368
2900.0,33,0.5427631578947368
14000.0,32,0.5263157894736842
1450.0,32,0.5263157894736842
900.0,32,0.5263157894736842
1250.0,30,0.4934210526315789
3600.0,29,0.4769736842105263
850.0,28,0.4605263157894737
3900.0,27,0.4440789473684211
3100.0,26,0.4276315789473684
1850.0,25,0.41118421052631576
9500.0,24,0.39473684210526316
4300.0,23,0.3782894736842105
1750.0,23,0.3782894736842105
1550.0,23,0.3782894736842105
1350.0,21,0.34539473684210525
5800.0,21,0.34539473684210525
700.0,20,0.32894736842105265
6800.0,19,0.3125
4600.0,19,0.3125
9800.0,18,0.29605263157894735
1950.0,18,0.29605263157894735
500.0,18,0.29605263157894735
12500.0,18,0.29605263157894735
5100.0,17,0.27960526315789475
4400.0,17,0.27960526315789475
2350.0,17,0.27960526315789475
7200.0,16,0.2631578947368421
950.0,16,0.2631578947368421
2050.0,16,0.2631578947368421
5200.0,15,0.24671052631578946
2450.0,15,0.24671052631578946
750.0,14,0.23026315789473684
1150.0,14,0.23026315789473684
4100.0,14,0.23026315789473684
800.0,14,0.23026315789473684
2150.0,14,0.23026315789473684
12750.0,14,0.23026315789473684
4900.0,13,0.2138157894736842
6400.0,13,0.2138157894736842
6900.0,13,0.2138157894736842
2250.0,13,0.2138157894736842
7800.0,12,0.19736842105263158
6200.0,12,0.19736842105263158
650.0,12,0.19736842105263158
5300.0,12,0.19736842105263158
3250.0,12,0.19736842105263158
11500.0,12,0.19736842105263158
4700.0,12,0.19736842105263158
5600.0,11,0.18092105263157895
5700.0,11,0.18092105263157895
7900.0,10,0.16447368421052633
4250.0,10,0.16447368421052633
2650.0,10,0.16447368421052633
10200.0,10,0.16447368421052633
2550.0,10,0.16447368421052633
6600.0,10,0.16447368421052633
980.0,9,0.14802631578947367
2750.0,9,0.14802631578947367
8700.0,9,0.14802631578947367
5520.0,9,0.14802631578947367
7600.0,9,0.14802631578947367
780.0,9,0.14802631578947367
2850.0,9,0.14802631578947367
1305.0,9,0.14802631578947367
5900.0,9,0.14802631578947367
10500.0,9,0.14802631578947367
1080.0,8,0.13157894736842105
5400.0,8,0.13157894736842105
1020.0,8,0.13157894736842105
8900.0,8,0.13157894736842105
870.0,8,0.13157894736842105
550.0,7,0.11513157894736842
880.0,7,0.11513157894736842
600.0,7,0.11513157894736842
6300.0,7,0.11513157894736842
1720.0,7,0.11513157894736842
2060.0,7,0.11513157894736842
3950.0,7,0.11513157894736842
9900.0,7,0.11513157894736842
820.0,7,0.11513157894736842
2230.0,7,0.11513157894736842
13500.0,6,0.09868421052631579
20000.0,6,0.09868421052631579
9200.0,6,0.09868421052631579
7650.0,6,0.09868421052631579
1680.0,6,0.09868421052631579
1275.0,6,0.09868421052631579
8600.0,6,0.09868421052631579
720.0,6,0.09868421052631579
5950.0,6,0.09868421052631579
3850.0,6,0.09868421052631579
2950.0,6,0.09868421052631579
3150.0,6,0.09868421052631579
1050.0,6,0.09868421052631579
3050.0,6,0.09868421052631579
4350.0,5,0.08223684210526316
1490.0,5,0.08223684210526316
4320.0,5,0.08223684210526316
970.0,5,0.08223684210526316
1340.0,5,0.08223684210526316
4950.0,5,0.08223684210526316
7300.0,5,0.08223684210526316
2210.0,5,0.08223684210526316
3750.0,5,0.08223684210526316
9600.0,5,0.08223684210526316
2975.0,5,0.08223684210526316
7400.0,5,0.08223684210526316
8400.0,5,0.08223684210526316
6700.0,5,0.08223684210526316
10800.0,5,0.08223684210526316
1990.0,5,0.08223684210526316
2001.0,5,0.08223684210526316
3142.0,5,0.08223684210526316
10900.0,5,0.08223684210526316
4675.0,5,0.08223684210526316
1740.0,5,0.08223684210526316
11050.0,4,0.06578947368421052
6750.0,4,0.06578947368421052
7700.0,4,0.06578947368421052
1620.0,4,0.06578947368421052
2890.0,4,0.06578947368421052
1630.0,4,0.06578947368421052
8200.0,4,0.06578947368421052
520.0,4,0.06578947368421052
1690.0,4,0.06578947368421052
2125.0,4,0.06578947368421052
1060.0,4,0.06578947368421052
1540.0,4,0.06578947368421052
1040.0,4,0.06578947368421052
8300.0,4,0.06578947368421052
8800.0,4,0.06578947368421052
11900.0,4,0.06578947368421052
