area,count,percent
133.0,6,0.09868421052631579
107.0,6,0.09868421052631579
287.0,6,0.09868421052631579
154.0,6,0.09868421052631579
134.0,6,0.09868421052631579
650.0,6,0.09868421052631579
111.0,6,0.09868421052631579
218.0,6,0.09868421052631579
227.0,6,0.09868421052631579
29.0,6,0.09868421052631579
226.0,6,0.09868421052631579
236.0,6,0.09868421052631579
139.0,6,0.09868421052631579
143.0,6,0.09868421052631579
750.0,6,0.09868421052631579
244.0,6,0.09868421052631579
81.0,6,0.09868421052631579
390.0,6,0.09868421052631579
217.0,6,0.09868421052631579
214.0,6,0.09868421052631579
370.0,5,0.08223684210526316
188.0,5,0.08223684210526316
24.0,5,0.08223684210526316
530.0,5,0.08223684210526316
187.0,5,0.08223684210526316
278.0,5,0.08223684210526316
275.0,5,0.08223684210526316
224.0,5,0.08223684210526316
17.0,5,0.08223684210526316
375.0,5,0.08223684210526316
273.0,5,0.08223684210526316
206.0,5,0.08223684210526316
176.0,5,0.08223684210526316
298.0,5,0.08223684210526316
233.0,5,0.08223684210526316
168.0,5,0.08223684210526316
19.0,5,0.08223684210526316
248.0,5,0.08223684210526316
202.0,4,0.06578947368421052
91.0,4,0.06578947368421052
384.0,4,0.06578947368421052
254.0,4,0.06578947368421052
209.0,4,0.06578947368421052
238.0,4,0.06578947368421052
234.0,4,0.06578947368421052
265.0,4,0.06578947368421052
325.0,4,0.06578947368421052
252.0,4,0.06578947368421052
326.0,4,0.06578947368421052
179.0,4,0.06578947368421052
246.0,4,0.06578947368421052
285.0,4,0.06578947368421052
296.0,4,0.06578947368421052
560.0,4,0.06578947368421052
204.0,4,0.06578947368421052
166.0,4,0.06578947368421052
520.0,4,0.06578947368421052
148.0,4,0.06578947368421052
99.0,4,0.06578947368421052
194.0,4,0.06578947368421052
272.0,4,0.06578947368421052
470.0,4,0.06578947368421052
430.0,4,0.06578947368421052
131.0,3,0.049342105263157895
193.0,3,0.049342105263157895
305.0,3,0.049342105263157895
620.0,3,0.049342105263157895
303.0,3,0.049342105263157895
365.0,3,0.049342105263157895
181.0,3,0.049342105263157895
348.0,3,0.049342105263157895
262.0,3,0.049342105263157895
308.0,3,0.049342105263157895
186.0,3,0.049342105263157895
203.0,3,0.049342105263157895
347.0,3,0.049342105263157895
720.0,3,0.049342105263157895
169.0,3,0.049342105263157895
284.0,3,0.049342105263157895
249.0,3,0.049342105263157895
540.0,3,0.049342105263157895
660.0,3,0.049342105263157895
256.0,3,0.049342105263157895
253.0,3,0.049342105263157895
462.0,3,0.049342105263157895
311.0,3,0.049342105263157895
318.0,3,0.049342105263157895
243.0,3,0.049342105263157895
295.0,2,0.03289473684210526
398.0,2,0.03289473684210526
335.0,2,0.03289473684210526
336.0,2,0.03289473684210526
341.0,2,0.03289473684210526
223.0,2,0.03289473684210526
438.0,2,0.03289473684210526
183.0,2,0.03289473684210526
184.0,2,0.03289473684210526
410.0,2,0.03289473684210526
402.0,2,0.03289473684210526
268.0,2,0.03289473684210526
396.0,2,0.03289473684210526
395.0,2,0.03289473684210526
392.0,2,0.03289473684210526
387.0,2,0.03289473684210526
294.0,2,0.03289473684210526
378.0,2,0.03289473684210526
211.0,2,0.03289473684210526
219.0,2,0.03289473684210526
345.0,2,0.03289473684210526
228.0,2,0.03289473684210526
301.0,2,0.03289473684210526
297.0,2,0.03289473684210526
999.0,2,0.03289473684210526
276.0,2,0.03289473684210526
455.0,2,0.03289473684210526
153.0,2,0.03289473684210526
269.0,2,0.03289473684210526
152.0,2,0.03289473684210526
556.0,2,0.03289473684210526
11.0,2,0.03289473684210526
149.0,2,0.03289473684210526
13.0,2,0.03289473684210526
15.0,2,0.03289473684210526
292.0,2,0.03289473684210526
510.0,2,0.03289473684210526
580.0,2,0.03289473684210526
232.0,2,0.03289473684210526
309.0,2,0.03289473684210526
239.0,2,0.03289473684210526
264.0,2,0.03289473684210526
306.0,2,0.03289473684210526
258.0,2,0.03289473684210526
266.0,2,0.03289473684210526
247.0,2,0.03289473684210526
242.0,2,0.03289473684210526
279.0,1,0.01644736842105263
207.0,1,0.01644736842105263
221.0,1,0.01644736842105263
201.0,1,0.01644736842105263
222.0,1,0.01644736842105263
12732.0,1,0.01644736842105263
229.0,1,0.01644736842105263
231.0,1,0.01644736842105263
237.0,1,0.01644736842105263
251.0,1,0.01644736842105263
372.0,1,0.01644736842105263
257.0,1,0.01644736842105263
267.0,1,0.01644736842105263
263.0,1,0.01644736842105263
281.0,1,0.01644736842105263
282.0,1,0.01644736842105263
286.0,1,0.01644736842105263
288.0,1,0.01644736842105263
289.0,1,0.01644736842105263
291.0,1,0.01644736842105263
293.0,1,0.01644736842105263
307.0,1,0.01644736842105263
312.0,1,0.01644736842105263
173.0,1,0.01644736842105263
191.0,1,0.01644736842105263
373.0,1,0.01644736842105263
199.0,1,0.01644736842105263
323.0,1,0.01644736842105263
316.0,1,0.01644736842105263
319.0,1,0.01644736842105263
515.0,1,0.01644736842105263
327.0,1,0.01644736842105263
328.0,1,0.01644736842105263
332.0,1,0.01644736842105263
333.0,1,0.01644736842105263
334.0,1,0.01644736842105263
339.0,1,0.01644736842105263
342.0,1,0.01644736842105263
343.0,1,0.01644736842105263
346.0,1,0.01644736842105263
349.0,1,0.01644736842105263
351.0,1,0.01644736842105263
352.0,1,0.01644736842105263
353.0,1,0.01644736842105263
354.0,1,0.01644736842105263
355.0,1,0.01644736842105263
358.0,1,0.01644736842105263
359.0,1,0.01644736842105263
362.0,1,0.01644736842105263
363.0,1,0.01644736842105263
364.0,1,0.01644736842105263
366.0,1,0.01644736842105263
368.0,1,0.01644736842105263
322.0,1,0.01644736842105263
321.0,1,0.01644736842105263
382.0,1,0.01644736842105263
24606.0,1,0.01644736842105263
524.0,1,0.01644736842105263
427.0,1,0.01644736842105263
394.0,1,0.01644736842105263
399.0,1,0.01644736842105263
408.0,1,0.01644736842105263
411.0,1,0.01644736842105263
412.0,1,0.01644736842105263
414.0,1,0.01644736842105263
415.0,1,0.01644736842105263
376.0,1,0.01644736842105263
416.0,1,0.01644736842105263
418.0,1,0.01644736842105263
423.0,1,0.01644736842105263
442.0,1,0.01644736842105263
386.0,1,0.01644736842105263
443.0,1,0.01644736842105263
444.0,1,0.01644736842105263
445.0,1,0.01644736842105263
447.0,1,0.01644736842105263
465.0,1,0.01644736842105263
469.0,1,0.01644736842105263
472.0,1,0.01644736842105263
417.0,1,0.01644736842105263
121.0,1,0.01644736842105263
21.0,1,0.01644736842105263
12.0,1,0.01644736842105263
391.0,1,0.01644736842105263
385.0,1,0.01644736842105263
525.0,1,0.01644736842105263
717.0,1,0.01644736842105263
565.0,1,0.01644736842105263
570.0,1,0.01644736842105263
578.0,1,0.01644736842105263
596.0,1,0.01644736842105263
629.0,1,0.01644736842105263
630.0,1,0.01644736842105263
640.0,1,0.01644736842105263
645.0,1,0.01644736842105263
651.0,1,0.01644736842105263
680.0,1,0.01644736842105263
685.0,1,0.01644736842105263
830.0,1,0.01644736842105263
383.0,1,0.01644736842105263
845.0,1,0.01644736842105263
850.0,1,0.01644736842105263
884.0,1,0.01644736842105263
890.0,1,0.01644736842105263
998.0,1,0.01644736842105263
1000.0,1,0.01644736842105263
1600.0,1,0.01644736842105263
505.0,1,0.01644736842105263
495.0,1,0.01644736842105263
488.0,1,0.01644736842105263
486.0,1,0.01644736842105263
10.0,1,0.01644736842105263
