hoa,count,percent
0.0,1233,85.2107809260539
1.0,16,1.10573600552868
602.0,10,0.691085003455425
100.0,7,0.4837595024187975
250.0,7,0.4837595024187975
560.0,7,0.4837595024187975
20.0,6,0.414651002073255
450.0,5,0.3455425017277125
300.0,5,0.3455425017277125
1200.0,5,0.3455425017277125
50.0,5,0.3455425017277125
500.0,5,0.3455425017277125
700.0,4,0.27643400138217
400.0,4,0.27643400138217
120.0,3,0.2073255010366275
200.0,3,0.2073255010366275
1300.0,3,0.2073255010366275
900.0,3,0.2073255010366275
1700.0,3,0.2073255010366275
750.0,3,0.2073255010366275
600.0,2,0.138217000691085
125.0,2,0.138217000691085
150.0,2,0.138217000691085
180.0,2,0.138217000691085
60.0,2,0.138217000691085
1400.0,2,0.138217000691085
890.0,2,0.138217000691085
220.0,2,0.138217000691085
550.0,2,0.138217000691085
1100.0,2,0.138217000691085
1000.0,2,0.138217000691085
680.0,2,0.138217000691085
352.0,2,0.138217000691085
480.0,2,0.138217000691085
230.0,1,0.0691085003455425
140.0,1,0.0691085003455425
299.0,1,0.0691085003455425
225.0,1,0.0691085003455425
270.0,1,0.0691085003455425
246.0,1,0.0691085003455425
185.0,1,0.0691085003455425
182.0,1,0.0691085003455425
430.0,1,0.0691085003455425
255.0,1,0.0691085003455425
441.0,1,0.0691085003455425
380.0,1,0.0691085003455425
70.0,1,0.0691085003455425
80.0,1,0.0691085003455425
850.0,1,0.0691085003455425
360.0,1,0.0691085003455425
370.0,1,0.0691085003455425
129.0,1,0.0691085003455425
341.0,1,0.0691085003455425
330.0,1,0.0691085003455425
320.0,1,0.0691085003455425
139.0,1,0.0691085003455425
90.0,1,0.0691085003455425
265.0,1,0.0691085003455425
518.0,1,0.0691085003455425
296.0,1,0.0691085003455425
4320.0,1,0.0691085003455425
8000.0,1,0.0691085003455425
1123.0,1,0.0691085003455425
960.0,1,0.0691085003455425
469.0,1,0.0691085003455425
870.0,1,0.0691085003455425
474.0,1,0.0691085003455425
484.0,1,0.0691085003455425
485.0,1,0.0691085003455425
510.0,1,0.0691085003455425
10000.0,1,0.0691085003455425
538.0,1,0.0691085003455425
555.0,1,0.0691085003455425
580.0,1,0.0691085003455425
590.0,1,0.0691085003455425
593.0,1,0.0691085003455425
603.0,1,0.0691085003455425
650.0,1,0.0691085003455425
660.0,1,0.0691085003455425
675.0,1,0.0691085003455425
678.0,1,0.0691085003455425
730.0,1,0.0691085003455425
760.0,1,0.0691085003455425
773.0,1,0.0691085003455425
790.0,1,0.0691085003455425
800.0,1,0.0691085003455425
6466.0,1,0.0691085003455425
4300.0,1,0.0691085003455425
170.0,1,0.0691085003455425
3640.0,1,0.0691085003455425
284.0,1,0.0691085003455425
165.0,1,0.0691085003455425
160.0,1,0.0691085003455425
290.0,1,0.0691085003455425
295.0,1,0.0691085003455425
443.0,1,0.0691085003455425
14130.0,1,0.0691085003455425
464.0,1,0.0691085003455425
1050.0,1,0.0691085003455425
1237.0,1,0.0691085003455425
1500.0,1,0.0691085003455425
1805.0,1,0.0691085003455425
1953.0,1,0.0691085003455425
2000.0,1,0.0691085003455425
2100.0,1,0.0691085003455425
2200.0,1,0.0691085003455425
2270.0,1,0.0691085003455425
2307.0,1,0.0691085003455425
2337.0,1,0.0691085003455425
2400.0,1,0.0691085003455425
2500.0,1,0.0691085003455425
2580.0,1,0.0691085003455425
2780.0,1,0.0691085003455425
3000.0,1,0.0691085003455425
3300.0,1,0.0691085003455425
274.0,1,0.0691085003455425
