hoa,count,percent
0.0,125,64.1025641025641
560.0,7,3.58974358974359
1200.0,4,2.051282051282051
680.0,2,1.0256410256410255
750.0,2,1.0256410256410255
500.0,2,1.0256410256410255
352.0,2,1.0256410256410255
284.0,1,0.5128205128205128
330.0,1,0.5128205128205128
300.0,1,0.5128205128205128
290.0,1,0.5128205128205128
250.0,1,0.5128205128205128
274.0,1,0.5128205128205128
265.0,1,0.5128205128205128
255.0,1,0.5128205128205128
603.0,1,0.5128205128205128
341.0,1,0.5128205128205128
450.0,1,0.5128205128205128
370.0,1,0.5128205128205128
441.0,1,0.5128205128205128
443.0,1,0.5128205128205128
678.0,1,0.5128205128205128
474.0,1,0.5128205128205128
480.0,1,0.5128205128205128
485.0,1,0.5128205128205128
590.0,1,0.5128205128205128
593.0,1,0.5128205128205128
400.0,1,0.5128205128205128
246.0,1,0.5128205128205128
660.0,1,0.5128205128205128
600.0,1,0.5128205128205128
3640.0,1,0.5128205128205128
700.0,1,0.5128205128205128
730.0,1,0.5128205128205128
760.0,1,0.5128205128205128
790.0,1,0.5128205128205128
800.0,1,0.5128205128205128
850.0,1,0.5128205128205128
870.0,1,0.5128205128205128
890.0,1,0.5128205128205128
900.0,1,0.5128205128205128
960.0,1,0.5128205128205128
3300.0,1,0.5128205128205128
1000.0,1,0.5128205128205128
1123.0,1,0.5128205128205128
1237.0,1,0.5128205128205128
1300.0,1,0.5128205128205128
1400.0,1,0.5128205128205128
1500.0,1,0.5128205128205128
1700.0,1,0.5128205128205128
1953.0,1,0.5128205128205128
2000.0,1,0.5128205128205128
2100.0,1,0.5128205128205128
2200.0,1,0.5128205128205128
2307.0,1,0.5128205128205128
1050.0,1,0.5128205128205128
650.0,1,0.5128205128205128
1.0,1,0.5128205128205128
