rent amount,count,percent
4000.0,9,4.390243902439025
3200.0,9,4.390243902439025
8000.0,9,4.390243902439025
2000.0,8,3.902439024390244
5500.0,7,3.4146341463414633
3500.0,7,3.4146341463414633
6000.0,5,2.4390243902439024
1100.0,5,2.4390243902439024
2200.0,5,2.4390243902439024
1300.0,4,1.951219512195122
1400.0,4,1.951219512195122
3000.0,4,1.951219512195122
4200.0,3,1.4634146341463414
3300.0,3,1.4634146341463414
13000.0,3,1.4634146341463414
2400.0,3,1.4634146341463414
1700.0,3,1.4634146341463414
7500.0,3,1.4634146341463414
5000.0,3,1.4634146341463414
1750.0,3,1.4634146341463414
4300.0,2,0.975609756097561
1200.0,2,0.975609756097561
800.0,2,0.975609756097561
8500.0,2,0.975609756097561
880.0,2,0.975609756097561
7600.0,2,0.975609756097561
9500.0,2,0.975609756097561
1000.0,2,0.975609756097561
6200.0,2,0.975609756097561
1120.0,2,0.975609756097561
2300.0,2,0.975609756097561
1500.0,2,0.975609756097561
2500.0,2,0.975609756097561
15000.0,2,0.975609756097561
3800.0,2,0.975609756097561
2550.0,2,0.975609756097561
1450.0,2,0.975609756097561
4100.0,2,0.975609756097561
1650.0,2,0.975609756097561
1800.0,2,0.975609756097561
1900.0,2,0.975609756097561
2800.0,2,0.975609756097561
1290.0,1,0.4878048780487805
2167.0,1,0.4878048780487805
2100.0,1,0.4878048780487805
990.0,1,0.4878048780487805
830.0,1,0.4878048780487805
790.0,1,0.4878048780487805
750.0,1,0.4878048780487805
950.0,1,0.4878048780487805
730.0,1,0.4878048780487805
700.0,1,0.4878048780487805
4550.0,1,0.4878048780487805
3050.0,1,0.4878048780487805
10600.0,1,0.4878048780487805
10630.0,1,0.4878048780487805
12000.0,1,0.4878048780487805
5100.0,1,0.4878048780487805
4800.0,1,0.4878048780487805
2570.0,1,0.4878048780487805
3270.0,1,0.4878048780487805
2650.0,1,0.4878048780487805
2700.0,1,0.4878048780487805
3010.0,1,0.4878048780487805
14000.0,1,0.4878048780487805
10000.0,1,0.4878048780487805
3180.0,1,0.4878048780487805
3230.0,1,0.4878048780487805
3400.0,1,0.4878048780487805
4700.0,1,0.4878048780487805
3700.0,1,0.4878048780487805
3825.0,1,0.4878048780487805
3900.0,1,0.4878048780487805
3950.0,1,0.4878048780487805
4348.0,1,0.4878048780487805
4500.0,1,0.4878048780487805
10400.0,1,0.4878048780487805
9810.0,1,0.4878048780487805
1320.0,1,0.4878048780487805
3100.0,1,0.4878048780487805
1660.0,1,0.4878048780487805
1061.0,1,0.4878048780487805
1112.0,1,0.4878048780487805
1140.0,1,0.4878048780487805
1150.0,1,0.4878048780487805
1390.0,1,0.4878048780487805
1184.0,1,0.4878048780487805
1250.0,1,0.4878048780487805
2210.0,1,0.4878048780487805
1268.0,1,0.4878048780487805
2250.0,1,0.4878048780487805
9000.0,1,0.4878048780487805
7735.0,1,0.4878048780487805
5200.0,1,0.4878048780487805
5400.0,1,0.4878048780487805
5900.0,1,0.4878048780487805
6500.0,1,0.4878048780487805
6900.0,1,0.4878048780487805
7225.0,1,0.4878048780487805
7700.0,1,0.4878048780487805
8700.0,1,0.4878048780487805
4850.0,1,0.4878048780487805
1060.0,1,0.4878048780487805
