total,count,percent
2555.0,35,0.5756578947368421
4089.0,22,0.3618421052631579
1572.0,9,0.14802631578947367
1675.0,9,0.14802631578947367
809.0,9,0.14802631578947367
8590.0,9,0.14802631578947367
2031.0,9,0.14802631578947367
2087.0,8,0.13157894736842105
1431.0,8,0.13157894736842105
1523.0,8,0.13157894736842105
1144.0,7,0.11513157894736842
10990.0,7,0.11513157894736842
3046.0,7,0.11513157894736842
1117.0,7,0.11513157894736842
1219.0,7,0.11513157894736842
2568.0,6,0.09868421052631579
11730.0,6,0.09868421052631579
10020.0,6,0.09868421052631579
1216.0,6,0.09868421052631579
10530.0,6,0.09868421052631579
3399.0,5,0.08223684210526316
1742.0,5,0.08223684210526316
15230.0,5,0.08223684210526316
3078.0,5,0.08223684210526316
2116.0,5,0.08223684210526316
2234.0,5,0.08223684210526316
1264.0,5,0.08223684210526316
1739.0,5,0.08223684210526316
1792.0,5,0.08223684210526316
2496.0,5,0.08223684210526316
3897.0,5,0.08223684210526316
1257.0,5,0.08223684210526316
2577.0,5,0.08223684210526316
2254.0,5,0.08223684210526316
2538.0,5,0.08223684210526316
10060.0,5,0.08223684210526316
1773.0,5,0.08223684210526316
1472.0,5,0.08223684210526316
1167.0,5,0.08223684210526316
3489.0,5,0.08223684210526316
2147.0,5,0.08223684210526316
4099.0,5,0.08223684210526316
2218.0,5,0.08223684210526316
14530.0,5,0.08223684210526316
10670.0,5,0.08223684210526316
3600.0,5,0.08223684210526316
1251.0,5,0.08223684210526316
2021.0,5,0.08223684210526316
2020.0,5,0.08223684210526316
1109.0,5,0.08223684210526316
2284.0,5,0.08223684210526316
1570.0,5,0.08223684210526316
10150.0,5,0.08223684210526316
2544.0,4,0.06578947368421052
1422.0,4,0.06578947368421052
3226.0,4,0.06578947368421052
13100.0,4,0.06578947368421052
2930.0,4,0.06578947368421052
5318.0,4,0.06578947368421052
2928.0,4,0.06578947368421052
3033.0,4,0.06578947368421052
1357.0,4,0.06578947368421052
8121.0,4,0.06578947368421052
4085.0,4,0.06578947368421052
2352.0,4,0.06578947368421052
12210.0,4,0.06578947368421052
2427.0,4,0.06578947368421052
2560.0,4,0.06578947368421052
2325.0,4,0.06578947368421052
2564.0,4,0.06578947368421052
2582.0,4,0.06578947368421052
2523.0,4,0.06578947368421052
2552.0,4,0.06578947368421052
2166.0,4,0.06578947368421052
2184.0,4,0.06578947368421052
2393.0,4,0.06578947368421052
2215.0,4,0.06578947368421052
3041.0,4,0.06578947368421052
4061.0,4,0.06578947368421052
1845.0,4,0.06578947368421052
3376.0,4,0.06578947368421052
2622.0,4,0.06578947368421052
11840.0,4,0.06578947368421052
2755.0,4,0.06578947368421052
3210.0,4,0.06578947368421052
15000.0,4,0.06578947368421052
2912.0,4,0.06578947368421052
12920.0,4,0.06578947368421052
11950.0,4,0.06578947368421052
13700.0,4,0.06578947368421052
2223.0,4,0.06578947368421052
1023.0,4,0.06578947368421052
11780.0,4,0.06578947368421052
2651.0,4,0.06578947368421052
11770.0,4,0.06578947368421052
2197.0,4,0.06578947368421052
2233.0,4,0.06578947368421052
12900.0,4,0.06578947368421052
3012.0,4,0.06578947368421052
1828.0,4,0.06578947368421052
2242.0,4,0.06578947368421052
1387.0,4,0.06578947368421052
1746.0,4,0.06578947368421052
1764.0,4,0.06578947368421052
10330.0,4,0.06578947368421052
1197.0,4,0.06578947368421052
4568.0,4,0.06578947368421052
10370.0,4,0.06578947368421052
1990.0,4,0.06578947368421052
1573.0,4,0.06578947368421052
1920.0,4,0.06578947368421052
4729.0,4,0.06578947368421052
1303.0,4,0.06578947368421052
2165.0,4,0.06578947368421052
11310.0,4,0.06578947368421052
11150.0,4,0.06578947368421052
2082.0,4,0.06578947368421052
11100.0,4,0.06578947368421052
2176.0,4,0.06578947368421052
15150.0,4,0.06578947368421052
11430.0,4,0.06578947368421052
18960.0,4,0.06578947368421052
1050.0,4,0.06578947368421052
1591.0,4,0.06578947368421052
1759.0,4,0.06578947368421052
2910.0,4,0.06578947368421052
1253.0,4,0.06578947368421052
3076.0,4,0.06578947368421052
1917.0,4,0.06578947368421052
3000.0,4,0.06578947368421052
1816.0,4,0.06578947368421052
3593.0,4,0.06578947368421052
10820.0,4,0.06578947368421052
10900.0,4,0.06578947368421052
10960.0,4,0.06578947368421052
11000.0,4,0.06578947368421052
4264.0,4,0.06578947368421052
1979.0,4,0.06578947368421052
1600.0,4,0.06578947368421052
1606.0,4,0.06578947368421052
5901.0,4,0.06578947368421052
10100.0,4,0.06578947368421052
10110.0,4,0.06578947368421052
10140.0,4,0.06578947368421052
4514.0,4,0.06578947368421052
3692.0,4,0.06578947368421052
10160.0,4,0.06578947368421052
10190.0,4,0.06578947368421052
4741.0,3,0.049342105263157895
6230.0,3,0.049342105263157895
1916.0,3,0.049342105263157895
1998.0,3,0.049342105263157895
2010.0,3,0.049342105263157895
2806.0,3,0.049342105263157895
2067.0,3,0.049342105263157895
8742.0,3,0.049342105263157895
2039.0,3,0.049342105263157895
2040.0,3,0.049342105263157895
8621.0,3,0.049342105263157895
2052.0,3,0.049342105263157895
1981.0,3,0.049342105263157895
3539.0,3,0.049342105263157895
3575.0,3,0.049342105263157895
3803.0,3,0.049342105263157895
1980.0,3,0.049342105263157895
1929.0,3,0.049342105263157895
2105.0,3,0.049342105263157895
17290.0,3,0.049342105263157895
15220.0,3,0.049342105263157895
1275.0,3,0.049342105263157895
1288.0,3,0.049342105263157895
2661.0,3,0.049342105263157895
3591.0,3,0.049342105263157895
4707.0,3,0.049342105263157895
3589.0,3,0.049342105263157895
1940.0,3,0.049342105263157895
4689.0,3,0.049342105263157895
1968.0,3,0.049342105263157895
1971.0,3,0.049342105263157895
1976.0,3,0.049342105263157895
2076.0,3,0.049342105263157895
4578.0,3,0.049342105263157895
2117.0,3,0.049342105263157895
1820.0,3,0.049342105263157895
1786.0,3,0.049342105263157895
1787.0,3,0.049342105263157895
4124.0,3,0.049342105263157895
3640.0,3,0.049342105263157895
3138.0,3,0.049342105263157895
1813.0,3,0.049342105263157895
1833.0,3,0.049342105263157895
1777.0,3,0.049342105263157895
1851.0,3,0.049342105263157895
2838.0,3,0.049342105263157895
3149.0,3,0.049342105263157895
1869.0,3,0.049342105263157895
1871.0,3,0.049342105263157895
3518.0,3,0.049342105263157895
3134.0,3,0.049342105263157895
1766.0,3,0.049342105263157895
2004.0,3,0.049342105263157895
1661.0,3,0.049342105263157895
2830.0,3,0.049342105263157895
1874.0,3,0.049342105263157895
4491.0,3,0.049342105263157895
3707.0,3,0.049342105263157895
1642.0,3,0.049342105263157895
