id,name,show_id,count,percent
17,International Movies,"284890,520489,701346,923574,1145882,1171655,11546798,17457622,17457962,17671454,17969262,19207412,20077944,20254278,20255593,20257393,20258084,20705133,20712279,20717860,20764666,21028086,24073896,24081514,60000480,60000722,60001377,60001404,60001407,60001670,60002111,60002808,60002818,60002907,60003097,60003290,60003378,60003401,60020906,60021525,60021758,60021796,60021903,60021906,60022998,60023237,60024788,60026106,60027334,60031884,60031998,60032008,60032685,60033223,60034116,60035870,60035875,60036103,60036112,60036613,60036617,60036746,60037397,70001082,70001237,70001564,70002291,70003680,70005055,70006816,70006866,70007056,70012316,70012334,70014531,70018445,70018513,70019491,70020730,70021551,70025303,70025372,70025612,70026431,70026792,70027133,70033579,70033611,70033643,70033644,70034607,70034610,70035037,70035357,70036200,70039405,70039783,70040076,70040077,70040912,70041893,70042756,70043149,70043379,70045644,70047320,70048905,70049619,70050507,70052249,70052492,70053010,70054380,70055221,70055855,70056059,70056425,70056686,70056728,70057994,70059026,70059191,70059284,70059328,70060865,70062158,70062701,70062814,70063017,70064205,70065255,70065769,70067230,70068799,70071832,70072558,70073018,70074315,70074559,70082255,70082633,70083535,70084180,70084328,70087087,70089214,70090035,70090072,70095265,70096752,70099610,70099702,70100527,70100644,70101039,70101321,70101375,70105699,70106268,70107499,70108386,70108590,70109249,70109375,70109378,70109758,70109884,70110883,70110919,70111162,70111279,70111922,70113005,70113305,70113306,70113347,70114043,70114467,70114484,70114588,70114589,70114977,70115621,70116577,70116578,70117122,70117268,70117322,70117354,70117674,70118125,70118368,70118799,70118801,70118953,70120167,70121522,70121660,70123116,70123117,70123118,70123119,70123120,70123121,70123124,70123126,70123160,70123648,70124316,70124651,70124999,70125882,70125935,70125939,70126809,70127589,70127628,70128225,70129075,70130142,70130432,70134537,70134539,70134669,70135893,70137753,70138498,70139071,70139073,70139074,70139075,70139076,70139078,70139542,70142792,70142798,70144331,70149579,70150437,70152959,70153178,70153543,70153553,70154110,70155788,70158421,70170051,70170181,70170182,70171835,70175127,70175439,70176967,70176968,70181653,70181734,70185139,70187503,70189282,70198040,70202336,70204282,70205125,70211474,70213515,70216819,70218312,70219525,70219528,70219529,70224999,70225597,70229040,70229041,70229042,70229043,70229044,70229045,70229046,70229047,70229048,70229213,70229498,70229555,70233894,70236020,70236586,70236587,70241088,70241607,70242938,70243692,70243696,70244982,70254342,70254346,70254349,70254350,70254351,70254352,70258366,70258995,70260514,70260989,70261058,70261674,70262614,70266069,70266171,70266679,70267398,70268209,70268449,70268489,70270364,70270775,70270949,70273637,70274390,70275076,70275600,70275753,70275774,70275937,70276596,70284281,70285697,70285728,70285730,70289558,70290904,70291121,70292836,70292992,70293703,70293812,70293820,70294790,70295531,70295762,70296742,70297799,70298393,70298926,70299204,70299745,70299811,70301484,70301620,70302835,70303424,70303426,70303428,70303429,70303431,70303432,70303495,70303496,70304187,70304191,70304989,70308135,70309257,80002073,80002074,80003150,80003151,80003152,80003153,80003479,80007215,80007777,80009431,80011026,80011541,80012477,80012520,80013271,80013293,80013550,80014996,80015154,80015785,80016401,80017099,80017170,80017265,80017275,80020885,80021983,80023689,80023851,80023853,80025390,80025495,80028357,80028360,80029901,80031666,80032081,80032364,80032472,80032473,80032474,80032476,80032477,80032640,80032842,80036832,80038288,80038298,80038353,80038354,80038355,80038358,80038439,80038440,80038441,80038443,80038445,80038527,80039136,80039484,80039485,80039594,80039595,80039662,80041337,80041653,80042182,80042309,80044536,80044888,80045673,80046728,80046819,80049094,80049193,80049951,80050106,80052612,80052683,80052790,80057278,80057585,80057599,80057750,80058477,80058480,80058851,80059049,80059440,80060037,80060060,80061797,80062096,80063025,80063290,80065327,80066806,80067906,80068117,80071048,80074065,80074933,80075009,80075018,80075824,80076698,80078761,80079229,80080145,80080491,80080618,80081274,80081277,80081372,80081374,80081410,80081505,80081958,80081960,80082660,80082739,80082749,80083589,80083672,80083752,80083930,80084454,80084666,80084667,80084756,80084767,80084768,80084834,80084838,80085013,80085300,80087743,80089199,80091267,80091866,80092409,80092849,80092850,80092884,80092885,80092925,80093103,80093105,80093106,80093107,80093127,80093212,80093213,80093295,80094096,80094357,80094453,80094648,80094723,80094964,80095197,80095233,80095530,80095531,80095718,80096786,80097355,80097375,80097376,80097390,80097475,80097516,80097519,80098103,80098284,80098305,80098475,80098709,80098810,80098842,80099016,80099083,80099305,80100054,80100268,80100945,80102080,80102305,80102950,80103282,80103311,80103312,80103424,80103425,80103426,80103428,80103512,80103623,80103818,80104041,80104130,80104237,80104257,80104330,80104552,80104648,80104706,80105672,80105690,80105691,80106036,80106038,80106137,80106138,80106139,80106140,80106230,80106306,80106337,80106505,80106737,80106786,80106791,80106928,80106947,80106984,80106989,80107019,80107037,80107219,80107370,80108149,80108234,80108386,80108481,80108518,80108610,80108952,80109128,80109145,80109295,80109296,80109341,80113589,80113667,80113673,80113785,80114155,80114419,80114498,80114700,80114719,80114804,80114989,80115031,80115133,80115152,80115466,80115844,80115858,80115874,80116307,80116741,80116761,80117080,80117455,80117596,80117684,80117824,80117940,80118002,80118004,80118718,80118918,80118982,80119140,80119235,80119349,80121386,80121387,80121843,80121844,80121855,80122177,80122209,80123740,80123741,80123742,80123743,80123744,80123777,80123910,80124313,80124947,80125512,80125627,80126016,80126996,80126997,80127645,80127764,80127886,80127990,80128245,80128690,80131236,80131280,80131414,80131563,80132127,80132381,80132626,80132961,80133153,80134330,80134398,80134399,80134420,80134433,80134434,80134435,80134436,80134438,80134500,80134501,80134514,80134515,80134516,80134518,80134519,80134520,80134521,80134524,80134526,80134604,80134606,80134682,80134885,80134887,80135149,80135353,80135586,80135631,80136332,80136925,80137087,80137461,80138469,80138681,80139199,80139507,80141156,80141173,80141185,80141261,80141337,80141338,80141767,80141787,80141891,80142140,80142222,80142223,80142637,80143797,80144144,80144152,80144280,80144311,80144372,80144448,80144454,80144691,80144890,80145085,80145086,80145621,80145625,80147318,80147321,80147323,80147513,80147758,80147971,80148070,80148162,80148223,80148239,80148275,80148595,80148920,80148967,80149139,80149145,80149282,80149575,80150246,80150350,80150390,80150502,80151663,80151962,80152155,80152182,80152447,80152537,80152741,80152742,80152842,80153131,80153897,80154179,80154688,80155790,80155792,80155812,80155863,80156405,80156408,80156683,80156763,80156767,80156769,80156856,80156857,80156927,80156936,80156937,80156938,80156939,80156940,80156941,80157083,80157084,80157086,80157132,80157133,80157134,80157564,80157565,80157890,80158042,80158148,80158247,80158270,80158376,80158388,80158389,80158390,80158391,80158395,80158479,80158480,80158481,80158482,80158543,80158545,80158546,80158547,80158577,80158750,80158838,80158839,80158920,80159025,80159586,80159668,80159876,80159880,80159955,80160033,80160081,80160357,80160358,80160692,80160814,80160972,80160994,80161104,80161216,80161232,80161826,80161850,80162192,80162197,80162246,80162503,80162993,80163263,80163265,80163352,80163353,80163366,80163368,80163407,80164075,80164112,80164164,80164206,80164207,80164392,80164778,80164904,80165083,80165732,80165848,80165849,80165850,80165851,80165853,80165854,80165856,80165857,80165917,80166185,80167460,80167461,80167646,80167647,80167648,80167843,80168028,80168029,80168052,80168234,80168301,80169549,80169611,80170119,80170301,80170483,80170612,80170875,80170992,80171125,80171247,80171439,80171528,80171598,80171678,80171705,80171982,80172284,80172938,80173176,80173234,80173485,80173605,80173606,80174219,80174727,80175151,80175332,80175333,80175405,80175421,80175623,80176342,80176698,80176716,80177414,80177441,80177776,80177865,80178078,80178280,80178720,80178882,80178940,80180224,80180376,80182105,80182274,80182479,80184770,80184974,80185375,80185722,80185723,80185861,80186829,80186862,80187061,80187205,80187301,80187323,80187467,80187471,80187618,80187684,80188120,80188579,80188596,80188777,80188823,80188883,80189955,80189997,80190101,80190103,80190180,80190283,80190463,80190535,80190841,80190990,80191219,80191513,80191557,80191608,80191930,80191963,80192149,80192244,80192420,80192548,80192627,80193423,80194289,80194737,80195886,80195901,80196044,80196135,80196367,80197303,80197427,80198055,80198419,80198478,80198508,80198623,80198687,80198771,80198859,80199806,80199962,80200087,80201175,80201200,80201604,80201605,80201608,80201609,80201612,80201618,80201622,80201623,80201626,80201809,80201810,80201813,80201814,80201815,80201816,80201817,80201820,80201822,80201823,80201824,80201825,80201826,80201827,80201828,80201829,80202078,80202086,80202087,80202089,80202090,80202465,80202503,80202605,80202713,80202808,80202809,80202810,80202903,80202905,80202908,80203147,80203742,80203776,80203778,80203780,80203781,80203782,80203783,80203784,80203786,80203787,80203788,80203789,80203790,80203791,80203792,80203996,80203997,80203998,80204117,80204118,80204119,80204433,80204460,80205085,80205231,80205314,80205563,80206696,80206732,80206758,80206827,80206847,80206917,80207371,80207445,80207446,80207447,80208082,80208083,80208084,80208211,80208212,80208295,80208413,80208468,80208635,80208830,80208908,80209006,80209558,80209658,80209722,80209866,80211134,80211135,80211371,80211380,80211622,80211728,80214584,80215139,80215782,80216215,80216268,80216270,80216541,80216928,80216988,80217121,80217135,80217312,80217495,80217733,80217857,80218111,80218586,80218656,80218783,80218784,80219019,80219143,80219340,80219802,80220783,80221317,80221498,80221637,80222787,80222823,80222896,80223049,80223050,80223052,80223098,80223153,80223190,80223195,80223226,80223227,80223228,80223230,80223271,80223317,80223731,80224054,80224055,80224106,80224150,80224218,80224233,80224476,80224605,80225907,80226021,80226233,80226234,80226236,80226242,80226357,80226424,80227090,80227113,80227114,80227115,80227116,80227117,80227118,80227119,80227304,80227672,80227673,80227777,80228146,80228239,80228282,80228321,80228322,80229829,80229953,80230423,80230465,80230555,80231064,80231065,80231066,80231601,80231602,80232095,80232891,80232892,80232894,80232989,80233024,80233408,80233511,80233962,80234464,80234491,80234791,80235268,80235578,80235957,80235958,80236133,80236167,80236278,80236280,80236341,80236906,80236993,80237006,80237300,80237420,80238013,80238190,80238291,80238292,80238293,80238294,80238295,80238296,80238297,80238298,80238299,80238400,80238434,80238637,80239442,80239565,80239629,80239666,80239738,80239961,80239988,80240715,80241044,80241666,80241779,80241876,80243408,80243541,80244019,80244078,80244123,80244472,80244547,80244640,80244679,80244680,80244681,80244682,80244683,80244708,80244709,80244782,80244855,80244992,80245041,80245268,80245329,80245356,80245357,80245408,80245442,80245518,80245519,80245626,80987464,80987611,80988062,80988257,80988262,80988832,80988834,80988835,80988989,80990221,80990336,80990658,80990725,80990810,80990811,80990813,80990814,80990815,80990816,80991025,80991026,80991033,80991158,80991809,80991827,80992039,80992111,80992231,80992365,80992496,80992499,80992500,80992501,80992672,80992995,80993495,80993648,80993650,80993655,80993656,80993684,80994020,80994130,80994162,80994282,80994416,80994418,80994419,80994420,80994421,80994423,80994424,80994425,80994426,80994442,80994443,80994572,80994573,80994574,80994575,80995575,80995576,80995577,80996343,80996349,80996787,80997400,80997602,80997613,80997789,80997793,80997857,80997858,80997859,80997861,80997862,80997863,80997864,80997865,80997866,80997867,80997870,80998427,80998558,80998560,80998562,80998563,80998564,80998565,80998566,80998567,80998568,80998890,80999107,80999643,80999945,80999981,80999982,80999983,80999984,80999985,80999986,80999987,80999989,80999990,80999991,80999996,81000000,81000011,81000015,81000511,81000860,81001000,81001494,81001804,81002211,81002212,81002213,81002214,81002215,81002592,81002594,81002596,81002597,81002601,81002685,81002850,81002864,81002866,81002885,81003984,81004099,81004245,81004374,81004470,81005044,81005312,81005314,81005364,81005401,81005453,81005454,81005561,81006261,81006825,81010699,81010863,81010864,81010865,81010866,81010867,81010869,81010870,81010871,81010872,81010873,81010874,81010962,81011936,81011955,81011973,81012294,81012295,81012340,81013200,81013509,81013710,81013990,81014824,81014988,81015153,81015498,81016043,81016044,81016045,81016191,81016192,81016193,81016194,81016196,81016317,81016318,81016321,81016322,81016323,81016324,81016326,81016330,81016337,81016338,81016339,81016342,81016408,81016750,81017506,81017593,81018067,81018120,81018233,81018234,81018235,81018236,81018237,81018238,81018239,81018240,81018377,81018536,81019031,81019144,81020005,81020161,81020508,81020531,81020973,81021082,81021098,81021528,81021831,81021832,81023638,81023713,81024041,81024044,81024696,81024701,81024703,81024704,81024705,81024711,81024712,81024713,81024716,81024717,81024718,81024726,81024729,81024731,81025088,81025884,81025935,81025973,81026003,81026327,81026329,81026343,81026705,81027187,81027190,81028404,81029383,81029737,81029831,81029848,81030197,81030198,81030200,81030201,81030342,81030855,81030893,81030976,81031178,81031181,81031306,81031939,81033107,81033200,81033201,81033430,81033473,81033516,81034010,81034012,81034575,81034600,81034612,81034931,81035103,81035104,81035105,81035107,81035108,81035109,81035398,81035731,81035835,81035836,81035838,81035840,81035841,81035842,81035843,81035844,81035845,81035846,81035847,81035848,81035849,81035850,81035851,81035852,81035853,81035854,81035855,81035856,81035857,81035858,81035859,81035860,81035861,81035862,81035863,81035865,81035866,81035867,81035868,81035869,81035870,81035871,81035872,81035873,81035874,81035875,81035876,81035877,81035878,81035879,81035880,81035881,81035882,81035883,81035884,81035887,81035888,81035889,81036338,81036520,81036524,81036530,81036532,81036533,81036535,81036539,81036745,81037373,81037697,81037898,81037970,81037984,81037985,81037986,81038047,81038598,81038976,81039161,81039323,81039381,81039383,81039384,81039410,81041391,81043135,81043190,81043345,81043346,81043540,81043541,81043542,81043753,81044248,81044299,81044496,81044856,81044857,81045052,81045054,81045060,81045065,81045069,81045072,81045085,81045720,81045765,81045891,81046255,81047445,81047446,81047510,81047897,81047898,81047899,81047900,81047901,81047902,81047903,81048548,81048554,81048561,81049260,81049949,81049950,81050688,81051688,81051693,81052265,81052266,81052275,81052277,81052279,81052280,81053892,81053893,81055395,81057229,81057246,81057249,81059183,81059444,81059944,81059956,81062606,81062674,81062853,81063480,81063743,81065784,81065786,81066244,81066961,81067757,81067758,81067759,81067760,81067761,81068732,81069254,81071868,81071891,81072516,81072917,81073387,81073590,81074015,81074135,81074140,81074367,81075235,81075239,81075461,81075519,81076114,81076251,81076749,81077451,81077597,81077851,81077862,81077863,81078397,81079723,81080769,81080942,81082007,81083880,81083971,81086434,81086435,81086641,81088083,81088277,81088700,81091378,81091381,81092491,81092766,81092767,81092768,81092909,81093122,81093342,81093925,81093951,81094074,81094082,81094083,81094801,81095399,81096151,81107545,81108230,81110383,81110386,81110388,81110389,81110394,81111849,81112446,81113918,81113919,81113926,81113927,81120982,81121023,81123050,81123052,81123826,81128584,81130373,81131274,81132437,81132438,81132439,81132441,81132442,81132443,81132444,81132624,81133621,81135444,81137482,81137484,81140307,81143771,81144912,81147274,81147278,81147910,81149202,81150305,81150338,81151877,81151878,81151880,81154455,81155782,81155784,81155802,81155803,81155858,81155859,81157385,81158574,81158575,81160036,81161230,81161834,81164752,81165325,81165326,81165769,81165770,81165771,81165772,81165786,81168338,81168340,81168341,81168342,81168343,81168344,81168346,81168347,81168348,81169158,81170692,81170694,81171871,81172721,81172723,81172726,81172727,81172728,81172729,81172740,81172747,81172754,81172756,81172757,81172758,81172830,81172841,81172848,81172864,81172866,81172868,81172895,81172897,81172899,81172901,81172902,81172903,81172904,81172905,81172908,81172909,81172911,81176200,81177238,81177367,81177371,81177444,81179693,81184705,81186757,81186758,81188871,81189912,81191228,81191254,81191666,81194544,81196441,81197050,81206389,81210770,81211714,81213148,81213149,81213152,81213153,81213873,81213874,81213876,81213877,81213879,81213882,81213884,81213885,81213887,81213888,81213889,81213891,81213893,81213894,81213897,81213979,81215481,81217436,81217437,81217438,81217737,81217738,81217739,81217741,81217742,81217743,81217745,81217746,81217747,81217749,81221851,81221913,81221914,81227195,81228864",1927,14.096561814191661
