id,name,show_id,count,percent
104,United States,"269880,281550,292118,296682,347365,352989,372195,374651,382650,404067,408911,419733,449931,484369,485218,498716,506464,510854,516154,516788,523650,542137,569355,607931,653673,673843,684847,709163,709380,786137,793907,846071,848915,855084,873159,880640,896678,907090,915927,916043,916061,973861,1005494,1008581,1065372,1067876,1150871,1151188,1151375,1151721,1153194,1153656,1171655,1178866,1179333,1179574,1179583,1180086,1181488,1181550,1181661,1192866,5670479,11819434,11819467,15815343,16914787,17016471,17236920,17672040,17687959,18002692,18021979,18066997,18907685,20129240,20159719,20557937,21028726,21302357,22007250,22040803,22469949,26009364,26597413,28371873,28631029,28631236,60000209,60000393,60000407,60000409,60000415,60000440,60000577,60000861,60000870,60000878,60000891,60000901,60000921,60001104,60001363,60001396,60001650,60001761,60001807,60001854,60002003,60002033,60002273,60002403,60002907,60003082,60003155,60003242,60003508,60003540,60003961,60004083,60004393,60004471,60004476,60004483,60004484,60004509,60010069,60010082,60010487,60010488,60010514,60010836,60011552,60011597,60011619,60011649,60011729,60020236,60020745,60020826,60020891,60020892,60020916,60020948,60020949,60021299,60021377,60021590,60021787,60021788,60021790,60021796,60022056,60022058,60022254,60022255,60022265,60022413,60022502,60022645,60022700,60022914,60022980,60022998,60023597,60023606,60023608,60023618,60023619,60023638,60023856,60024161,60024914,60024927,60024935,60024942,60024976,60025674,60026114,60026139,60026155,60026477,60027583,60027689,60027695,60027701,60027716,60027726,60027942,60027945,60028097,60028294,60029032,60029154,60029167,60029178,60029363,60029366,60029369,60029461,60030245,60031232,60031236,60031247,60031264,60031278,60031284,60031303,60031404,60031884,60032563,60033107,60033108,60033247,60033300,60033312,60033320,60033786,60033787,60033788,60034549,60034568,60034571,60034929,60035622,60035996,60036237,60036359,60036691,60036838,60037606,70000091,70001777,70001958,70002129,70003046,70011206,70011207,70011211,70011219,70013050,70019004,70019506,70020048,70020296,70020699,70020750,70020947,70021630,70021631,70021634,70021640,70021648,70021652,70021654,70021661,70022548,70023451,70023960,70023961,70024088,70024098,70026432,70026468,70028197,70031779,70031792,70038131,70039168,70039175,70039185,70039187,70039645,70041162,70041963,70042687,70042688,70043231,70043303,70043308,70044256,70044594,70044595,70044605,70044686,70044688,70044689,70044693,70044697,70044705,70044870,70044883,70045274,70045356,70045863,70045866,70045919,70046968,70047101,70048968,70051671,70052286,70053412,70053456,70053833,70053885,70054723,70056433,70056441,70056663,70057519,70058016,70058017,70058019,70058022,70058023,70058024,70058025,70058796,70059700,70060000,70060005,70060010,70060018,70060380,70061480,70061763,70063484,70063591,70065096,70065112,70066433,70068739,70074100,70074299,70077076,70077542,70077544,70077546,70077556,70077557,70082264,70082268,70083108,70083532,70083809,70084148,70084221,70084788,70084791,70084795,70084799,70087538,70087541,70091304,70093991,70095135,70098332,70098605,70098899,70098902,70099118,70099119,70099120,70099610,70099615,70100084,70100377,70100379,70100381,70100383,70100412,70100448,70101345,70101375,70101696,70101697,70103524,70103759,70103762,70104313,70104894,70105130,70105132,70105338,70105368,70105369,70105370,70105371,70105596,70105599,70108017,70108777,70108985,70109429,70109657,70109689,70109891,70110558,70111265,70112494,70112500,70112730,70112731,70112732,70113003,70113005,70113006,70113532,70113534,70113538,70113636,70114021,70114022,70114342,70114948,70117289,70117293,70117294,70117297,70117299,70117305,70117312,70117577,70117582,70117902,70118155,70118779,70118953,70119812,70120142,70120182,70120340,70121008,70121502,70122316,70122722,70123542,70124183,70124268,70124331,70124965,70125232,70125581,70125931,70126573,70127998,70128695,70128696,70128697,70128701,70129374,70129415,70129452,70129457,70129463,70130445,70130483,70131314,70132228,70132722,70135647,70135893,70135899,70136074,70136114,70136120,70136122,70136126,70136129,70136135,70136140,70136152,70137790,70140322,70140358,70140391,70140447,70141644,70141971,70142362,70142386,70142437,70142542,70142824,70142827,70142888,70142918,70143369,70143811,70143825,70143831,70143836,70143842,70143843,70143860,70143864,70143865,70152640,70153390,70153404,70153408,70153412,70155574,70155579,70155610,70155618,70155629,70157152,70157231,70157266,70157294,70157402,70157434,70157452,70158329,70158330,70158331,70158332,70165189,70166234,70167072,70167128,70167133,70169918,70170051,70170181,70172485,70172488,70172928,70173046,70174733,70174741,70175670,70176655,70176656,70177057,70177067,70177084,70177633,70178217,70178604,70178618,70180088,70180293,70181716,70183165,70184050,70184051,70184126,70184127,70184128,70184207,70185015,70185045,70189289,70196145,70196150,70197042,70197049,70197057,70197459,70198116,70199239,70202138,70202141,70202150,70202151,70202577,70202579,70202589,70202600,70203594,70204316,70205018,70205672,70206816,70206818,70206819,70206820,70206821,70206822,70206823,70206824,70206825,70206826,70208520,70209163,70209245,70209267,70210484,70210884,70211216,70212504,70212980,70213072,70213073,70213074,70213075,70213076,70213077,70213078,70213079,70213080,70213081,70213082,70213083,70213084,70213085,70213235,70213466,70213471,70215455,70217161,70218316,70221348,70221438,70221569,70221570,70221571,70221672,70221673,70222859,70222860,70224969,70225722,70229037,70229921,70230138,70230147,70233317,70233894,70234439,70234440,70235384,70236016,70237054,70241596,70241757,70241791,70242063,70242081,70242310,70242311,70242629,70242630,70242897,70242898,70242899,70242900,70243132,70243445,70243446,70243692,70244163,70245034,70245168,70246439,70248183,70250364,70250369,70251218,70251519,70251816,70251894,70251896,70252885,70252898,70252973,70253171,70253397,70253398,70253594,70253596,70256512,70257412,70257860,70259177,70259208,70259568,70259784,70259801,70260374,70260512,70260729,70261178,70261273,70261978,70262783,70264416,70264612,70265211,70266023,70266169,70266675,70266677,70266679,70266684,70267439,70267490,70267728,70267802,70267830,70267834,70267838,70268449,70269429,70269479,70270362,70270388,70270773,70271454,70271592,70271599,70271601,70271773,70272479,70272893,70273401,70275751,70278877,70278930,70278931,70278933,70279188,70279637,70279656,70279852,70280748,70281312,70281323,70281526,70281600,70283202,70283260,70283261,70283263,70283264,70285581,70285683,70285728,70286028,70286029,70286355,70286533,70286564,70287604,70287605,70287957,70290567,70290568,70290909,70291094,70291096,70291114,70292700,70292939,70293130,70293315,70293417,70293622,70293788,70293812,70294113,70294793,70294800,70295067,70295085,70295169,70295170,70295176,70295189,70295415,70295560,70295760,70296346,70296443,70296574,70296733,70296765,70297962,70298116,70298251,70298946,70299204,70299270,70299286,70299748,70299859,70299863,70299867,70299904,70300666,70300800,70301023,70301275,70301279,70301367,70301469,70301472,70302007,70302182,70302184,70302844,70303706,70304245,70304246,70304298,70304914,70304979,70304988,70304989,70304990,70305883,70305955,70306305,70306646,70306701,70306702,70307570,70307659,70307661,70307848,70308046,70308063,70308278,70308794,70309693,80000063,80000139,80000644,80000770,80001101,80002311,80002537,80002566,80002612,80002621,80002667,80003149,80003150,80003151,80003152,80003153,80003481,80004286,80004462,80004478,80004534,80005332,80005444,80005501,80007215,80007778,80007945,80008257,80008434,80010655,80010717,80010778,80011206,80011539,80011622,80011846,80011848,80011852,80012520,80012535,80012550,80013267,80013271,80013282,80013283,80013474,80013712,80013772,80013773,80014637,80014857,80015210,80015794,80015799,80016401,80016471,80016588,80017021,80017171,80017272,80017280,80017286,80017535,80017537,80018252,80018294,80018328,80018869,80018987,80018988,80019503,80019930,80019931,80020036,80020131,80020132,80020540,80020542,80020772,80020935,80020971,80021840,80021955,80022276,80022456,80022613,80023612,80023667,80023876,80023921,80024057,80024103,80024113,80024132,80024232,80025172,80025273,80025384,80025390,80025495,80025601,80025678,80025744,80026032,80026224,80026431,80026506,80027041,80027042,80027158,80027159,80027271,80027560,80027564,80028208,80028359,80028529,80028732,80028965,80029103,80029145,80029368,80030186,80031038,80031377,80031666,80031800,80032178,80032636,80033772,80035467,80036165,80036407,80036412,80036416,80036657,80036981,80037280,80037478,80037691,80038159,80038162,80038290,80038296,80038335,80038337,80038420,80038442,80039050,80039069,80039394,80039439,80039517,80039602,80039644,80039655,80039717,80039813,80041337,80041339,80042309,80042368,80042371,80043049,80043834,80044093,80044126,80044545,80044562,80044566,80044731,80044804,80044834,80044908,80044950,80045629,80045783,80045805,80045811,80045922,80045925,80046193,80046249,80046347,80046348,80046599,80046696,80046727,80046777,80046779,80047031,80047032,80047200,80048200,80048218,80048250,80048940,80048977,80049065,80049171,80049177,80049277,80049281,80049358,80049714,80049832,80049870,80049871,80049872,80049873,80049903,80049928,80049979,80050006,80050007,80050008,80051137,80053140,80053475,80053653,80057171,80057250,80057281,80057565,80057599,80057610,80057691,80057700,80057883,80057918,80058026,80058247,80058248,80058424,80058460,80058477,80058654,80058852,80058979,80059342,80059410,80059432,80059446,80059505,80060034,80060297,80061160,80061161,80061314,80062011,80062112,80063265,80063705,80063740,80063773,80064273,80064459,80064515,80064521,80065182,80065214,80065220,80065386,80065492,80065930,80066079,80066080,80066084,80066227,80066798,80067522,80067617,80067754,80068219,80068327,80070182,80072207,80073100,80073289,80073486,80073823,80074503,80075476,80075595,80075820,80076160,80076581,80077402,80077417,80077923,80077977,80078197,80079265,80079428,80079470,80079473,80080106,80080109,80080145,80080436,80080617,80080768,80081155,80081170,80081277,80081337,80081372,80081754,80081955,80081987,80081990,80082014,80082242,80082647,80082862,80082969,80083594,80083977,80084164,80084756,80085438,80085439,80085566,80087352,80087354,80087891,80087897,80088507,80088910,80089198,80091245,80091658,80091741,80091742,80091879,80091936,80092404,80092801,80092837,80092885,80092926,80093198,80094358,80094648,80095089,80095094,80095193,80095241,80095299,80095411,80095435,80095532,80095649,80095697,80095698,80095699,80095718,80095806,80095807,80095815,80095900,80095988,80096545,80096585,80096782,80096955,80096984,80097003,80097072,80097140,80097141,80097225,80097248,80097321,80097349,80097360,80097361,80097363,80097389,80097390,80097423,80097424,80097431,80097438,80097466,80097468,80097472,80097475,80097530,80097725,80097814,80098200,80098203,80098287,80098288,80098467,80098490,80098491,80098709,80098839,80099089,80099204,80099306,80100105,80100106,80100172,80100260,80100772,80100936,80100937,80101096,80101493,80101609,80102204,80102549,80102579,80102952,80103313,80103336,80103372,80103383,80103392,80103430,80103734,80103818,80104068,80104103,80104116,80104182,80104198,80104240,80104316,80104318,80104420,80105067,80105342,80105356,80105358,80105452,80105699,80105933,80106124,80106136,80106230,80106306,80106307,80106438,80106440,80106504,80106743,80106754,80106793,80106966,80106979,80107030,80107077,80107084,80107087,80107369,80107370,80107372,80107656,80107736,80107737,80107808,80107948,80107989,80108147,80108149,80108159,80108371,80108373,80108430,80108450,80108609,80108613,80108616,80108691,80108759,80108952,80108976,80108983,80108984,80108996,80109089,80109128,80109194,80109260,80109415,80109536,80109551,80112370,80112371,80112415,80113090,80113144,80113201,80113304,80113482,80113641,80113647,80113669,80113701,80114111,80114155,80114460,80114501,80114588,80114666,80114700,80114855,80114915,80114988,80115030,80115101,80115102,80115118,80115134,80115328,80115338,80115341,80115346,80115432,80115464,80115671,80115673,80115676,80115857,80116839,80116921,80117038,80117240,80117263,80117443,80117452,80117453,80117454,80117458,80117461,80117470,80117484,80117485,80117498,80117531,80117534,80117540,80117542,80117545,80117551,80117552,80117554,80117555,80117557,80117560,80117628,80117684,80117694,80117736,80117742,80117746,80117747,80117748,80117800,80117803,80117809,80117811,80117831,80117902,80118100,80118101,80118913,80118916,80118930,80119125,80119140,80119145,80119186,80119187,80119188,80119189,80119190,80119191,80119192,80119193,80119194,80119234,80119249,80119375,80119555,80119815,80120740,80121348,80121349,80121841,80121855,80122179,80122759,80123777,80124099,80124522,80124722,80125512,80125671,80125782,80125979,80126449,80126485,80126569,80126646,80127459,80127558,80127559,80127600,80127604,80127995,80128245,80128275,80128317,80128657,80128688,80128689,80128691,80128715,80128722,80130625,80131240,80131479,80131551,80131616,80132127,80132410,80132411,80132601,80132964,80133042,80133139,80133311,80133549,80133550,80133551,80133552,80133553,80133554,80133663,80134080,80134149,80134279,80134431,80134440,80134527,80134695,80134721,80134779,80134780,80134814,80134826,80134827,80134893,80134952,80134966,80134967,80134969,80135149,80135164,80135276,80135296,80135414,80135563,80135585,80135586,80135640,80136440,80136548,80136786,80138584,80138615,80139506,80140955,80141335,80141858,80141928,80142058,80142103,80142316,80142390,80142474,80142615,80142617,80143362,80143556,80143794,80144141,80144145,80144355,80144588,80144803,80144804,80144983,80145086,80145087,80145240,80145255,80145512,80145533,80145699,80146284,80146601,80146759,80147403,80147529,80147760,80147908,80147923,80147971,80147988,80148162,80148180,80148210,80148535,80149064,80149143,80149821,80150002,80150242,80150246,80151370,80151384,80151483,80151644,80152003,80152091,80152350,80152434,80152442,80152625,80152745,80153272,80153467,80153894,80154176,80154179,80154610,80154682,80155475,80155477,80155932,80156006,80156212,80156408,80156538,80156684,80156688,80156772,80156925,80157072,80157073,80157137,80157242,80157760,80158084,80158104,80158148,80158155,80158168,80158319,80158485,80158515,80158516,80158670,80158772,80158800,80158802,80158854,80158871,80158976,80159566,80159586,80159880,80160037,80160346,80160347,80160504,80160759,80160987,80161109,80161497,80161628,80161640,80161702,80161728,80161851,80161921,80161931,80162179,80163053,80163156,80164088,80164164,80164212,80164456,80164465,80164779,80164864,80164930,80165221,80165247,80166239,80166319,80166467,80167459,80167481,80167491,80167498,80167628,80167644,80167667,80167699,80167821,80168033,80168079,80168084,80168161,80168167,80168188,80168189,80168198,80168221,80168222,80168227,80168230,80168231,80168234,80168300,80169348,80169469,80169548,80169617,80169778,80169786,80170187,80170277,80170368,80170767,80170845,80170862,80170870,80171004,80171022,80171023,80171291,80171362,80171452,80171561,80171611,80171659,80171733,80171742,80171965,80172000,80172002,80172468,80172469,80172593,80172937,80172938,80172958,80173002,80173150,80173267,80173269,80173271,80173387,80173395,80173479,80173542,80173623,80173625,80173925,80174097,80174137,80174144,80174177,80174220,80174285,80174364,80174367,80174429,80174434,80174436,80174451,80174608,80174683,80174687,80174897,80174902,80174959,80175147,80175290,80175314,80175352,80175483,80175685,80175694,80175798,80175802,80175934,80175945,80176064,80176076,80176179,80176212,80176707,80176715,80176756,80176771,80176878,80177300,80177342,80177346,80177400,80177405,80177406,80177416,80177441,80177782,80177803,80178687,80178724,80178726,80178897,80178941,80178943,80178974,80179138,80179371,80179373,80179394,80179556,80179762,80179782,80179784,80179900,80179905,80180171,80180225,80182014,80182115,80182274,80182411,80182473,80182919,80182949,80183328,80183783,80183897,80184055,80184100,80184129,80184131,80184135,80184379,80184547,80184569,80184625,80184661,80184676,80184771,80184834,80184868,80184972,80184973,80185003,80185032,80185048,80185065,80185070,80185074,80185166,80185171,80185178,80185223,80185321,80185322,80185876,80186608,80186731,80186796,80186850,80186862,80186863,80186940,80187030,80187052,80187188,80187228,80187307,80187435,80188099,80188120,80188580,80188777,80188953,80189216,80189221,80189451,80189623,80189630,80189632,80189646,80189648,80189685,80189827,80189853,80189866,80190009,80190130,80190144,80190146,80190147,80190148,80190149,80190180,80190215,80190283,80190407,80190449,80190463,80190510,80190515,80190588,80190840,80190844,80190859,80191036,80191045,80191047,80191049,80191051,80191074,80191075,80191081,80191109,80191294,80191522,80191665,80191804,80191963,80192014,80192018,80192097,80192186,80192187,80192445,80192577,80192627,80192734,80192815,80192834,80192842,80193475,80193491,80193614,80194612,80194813,80194950,80195049,80195243,80195357,80195378,80195429,80195653,80195654,80195801,80195807,80195838,80195901,80195962,80195964,80195967,80196138,80196216,80196217,80196221,80196379,80196584,80196586,80196789,80196883,80197301,80197310,80197462,80197526,80197889,80197912,80197989,80198018,80198046,80198056,80198137,80198423,80198585,80198661,80198730,80198735,80198745,80198988,80199381,80199682,80199689,80199767,80200015,80200267,80200549,80200571,80200744,80200913,80200961,80201039,80201328,80201488,80201490,80201497,80201542,80201543,80201570,80201680,80201750,80201773,80201833,80201862,80201866,80201870,80201906,80201933,80202076,80202133,80202146,80202176,80202273,80202352,80202728,80202874,80202920,80203094,80203143,80203147,80203522,80203919,80204616,80204730,80204923,80205204,80205440,80205451,80205593,80205978,80206057,80206907,80206910,80207124,80207371,80207486,80208155,80208176,80208212,80208235,80208273,80208661,80208662,80208684,80208793,80208906,80208910,80208951,80209013,80209061,80209096,80209153,80209379,80209608,80209609,80209751,80209895,80210182,80210294,80210361,80210602,80210691,80210716,80210736,80210932,80211380,80211384,80211540,80211563,80211576,80211590,80211621,80211623,80211627,80211638,80211648,80211884,80211991,80212245,80213299,80213322,80213400,80213401,80213403,80213588,80213654,80213655,80213657,80213658,80214478,80214580,80214581,80214582,80214583,80214621,80214743,80214777,80215922,80215923,80216003,80216094,80216124,80216180,80216224,80216237,80216302,80216543,80216662,80216664,80216665,80216752,80216758,80216779,80216820,80216834,80216844,80217040,80217041,80217066,80217120,80217121,80217135,80217136,80217436,80217475,80217545,80217569,80217594,80217889,80218099,80218104,80218306,80218973,80219119,80219127,80219707,80219917,80220013,80220228,80220676,80220758,80220761,80220813,80220814,80221016,80221271,80221308,80221446,80221447,80221553,80221560,80221584,80221639,80221640,80221677,80222025,80222042,80222188,80222248,80222256,80222301,80223052,80223123,80223136,80223138,80223149,80223371,80223556,80223685,80223779,80223928,80223989,80223997,80224060,80224167,80224362,80224536,80224606,80225024,80225034,80225085,80225421,80225696,80225949,80226612,80226962,80227574,80227677,80227995,80230293,80230402,80230561,80231156,80231373,80231419,80231658,80231903,80232279,80232329,80232330,80232404,80232501,80232502,80232894,80233085,80233419,80233493,80233925,80234451,80235025,80235472,80235524,80235999,80236099,80236236,80236356,80236421,80236778,80237311,80237329,80237347,80237423,80238013,80238020,80238080,80238110,80238204,80238357,80238607,80238655,80239337,80239459,80239503,80239639,80239642,80239710,80239831,80239932,80240027,80240537,80240715,80240840,80240972,80241061,80241248,80241304,80241410,80241855,80241986,80242378,80242446,80242619,80242828,80242926,80243600,80244311,80244457,80244627,80244679,80244681,80244682,80244783,80244846,80244853,80244900,80244973,80244996,80245117,80245121,80245262,80245353,80245709,80986854,80987075,80987209,80987458,80988048,80988062,80988793,80988815,80988892,80989043,80989337,80989848,80990532,80990534,80990829,80990849,80991400,80991404,80991570,80992228,80992769,80992963,80992973,80993062,80993105,80993149,80993404,80993489,80994011,80994222,80994444,80994807,80995737,80995799,80996192,80996790,80996791,80996949,80997085,80997719,80997770,80997965,80998908,80998967,80998968,80999455,80999729,80999781,80999977,81000861,81000863,81000864,81001090,81001121,81001278,81001413,81001809,81001887,81002145,81002195,81002281,81002391,81002412,81002591,81002747,81002876,81002880,81002929,81002933,81003033,81003058,81003460,81003736,81003741,81003981,81004223,81004270,81004511,81004748,81004814,81006334,81006594,81006598,81008236,81009815,81009829,81010212,81010817,81011449,81011598,81011682,81011993,81012427,81012943,81012998,81013015,81013112,81013657,81014345,81014479,81015076,81015100,81015317,81016247,81016360,81016592,81016914,81017061,81017094,81017316,81017530,81017724,81018067,81018181,81018183,81018455,81018563,81018565,81018634,81018860,81019338,81019341,81019888,81019894,81020839,81020868,81021243,81021976,81022003,81023636,81024041,81024100,81024308,81024332,81024500,81024557,81025309,81025800,81025908,81025946,81026188,81026453,81026475,81026477,81026478,81026677,81027384,81027396,81027753,81028317,81028556,81028570,81029570,81029611,81029647,81030342,81030755,81031008,81031355,81031373,81031650,81032375,81033086,81034099,81034317,81034599,81034741,81034763,81034771,81034775,81034946,81034980,81035279,81035748,81035749,81036199,81036542,81037077,81037273,81037283,81037373,81037733,81037898,81038022,81038545,81038575,81039393,81040704,81041182,81041515,81043190,81043473,81044103,81044365,81044496,81044813,81045499,81045509,81045510,81045511,81045513,81045720,81046796,81046962,81047680,81047798,81048914,81048916,81050190,81050191,81050192,81050193,81050194,81050198,81050375,81053953,81053958,81053961,81054383,81055402,81058497,81059388,81059944,81060038,81060040,81060041,81060043,81060049,81060174,81061407,81061410,81062075,81062293,81062828,81063129,81064394,81065331,81065902,81069393,81070659,81071666,81071972,81073633,81074113,81074663,81075744,81076042,81076049,81076055,81077539,81077795,81077862,81078217,81078456,81078466,81078819,81078908,81080637,81081656,81083786,81083880,81083891,81084305,81087498,81087761,81088282,81088283,81088285,81088318,81088786,81089941,81090071,81090128,81091015,81091957,81091977,81092045,81092325,81092328,81092331,81094271,81094391,81094665,81094666,81094667,81098586,81098589,81103092,81103093,81103108,81103139,81104634,81105525,81109078,81113468,81121055,81121171,81121172,81121173,81121174,81121175,81121176,81121177,81121178,81121179,81121180,81121181,81121182,81121183,81121184,81121185,81121186,81121187,81121188,81121189,81122669,81123469,81127333,81130297,81131761,81135868,81136744,81136964,81137484,81140577,81141689,81143771,81144867,81145135,81145270,81145271,81145273,81145277,81145628,81146011,81146370,81147285,81147293,81147766,81148672,81148811,81152923,81152930,81153373,81154900,81154982,81156627,81157840,81160763,81164603,81164636,81167490,81167494,81169145,81169914,81171121,81171862,81173792,81176196,81183570,81183572,81183624,81187847,81191195,81192594,81193616,81211714,81212801,81213153,81214114,81214187,81214214,81214223,81215437,81215438,81215439,81215856,81217749,81218074,81218079,81221873,81224839,81235603,81235729",2610,34.0953625081646
39,India,"247747,284890,17457622,17457962,17671454,17969262,19207412,20077944,20254278,20255593,20255837,20257393,20257617,20258084,20705133,20712279,20717860,20764666,20765027,21028086,24073896,24081514,60000722,60001404,60001670,60002111,60002808,60002818,60003097,60003290,60003401,60003405,60020906,60021525,60021548,60021758,60021903,60021906,60031998,60032008,60032685,60033223,60035870,60035875,60036103,60036112,60036613,60036617,60036746,60037397,70000196,70001082,70001237,70001564,70002291,70005055,70006816,70006866,70007056,70012334,70018445,70019491,70021253,70021551,70025303,70025612,70027133,70034607,70034610,70035357,70039405,70040076,70040077,70040912,70042756,70043149,70045644,70047320,70048905,70049619,70051840,70052249,70053010,70054380,70055855,70056059,70056686,70056728,70057994,70059026,70059284,70059328,70062158,70062701,70063017,70064205,70065255,70065769,70067230,70068799,70071832,70072558,70073018,70075775,70082633,70083535,70084775,70087087,70089214,70090035,70096752,70099702,70100644,70101039,70105459,70106268,70107499,70108590,70109249,70109375,70109378,70109758,70109884,70110883,70111162,70111279,70113305,70113306,70113347,70114043,70114467,70114588,70114589,70115621,70116577,70116578,70117122,70117268,70117674,70121522,70121660,70123116,70123117,70123118,70123119,70123120,70123121,70123124,70123126,70125882,70125935,70125939,70127589,70128225,70129075,70129396,70129463,70134537,70134539,70134669,70138498,70139071,70139072,70139073,70139074,70139075,70139076,70139078,70139542,70142824,70144331,70149579,70150437,70152959,70153178,70153553,70155788,70158421,70170181,70170182,70171835,70172928,70176967,70176968,70181653,70181734,70185023,70185139,70185141,70187503,70198040,70202336,70204288,70211474,70213515,70219525,70219528,70219529,70224999,70225597,70229040,70229041,70229042,70229043,70229044,70229045,70229046,70229047,70229048,70229498,70229555,70236020,70236586,70236587,70241088,70244982,70251896,70254342,70254346,70254349,70254350,70254351,70254352,70258366,70260514,70261058,70262614,70268209,70268489,70273637,70275076,70275753,70275774,70285730,70287630,70289558,70290904,70292836,70293703,70294790,70295531,70295762,70296742,70298393,70299811,70302835,70303424,70303426,70303428,70303429,70303431,70303432,70303495,70303496,70307659,70308135,80014637,80015785,80017528,80023851,80023853,80028360,80032081,80032097,80032364,80032472,80032473,80032474,80032476,80032477,80038288,80038446,80039594,80039595,80041337,80057278,80057585,80057750,80058851,80059049,80060060,80061161,80067906,80068117,80074065,80074933,80079229,80080618,80081274,80083589,80083672,80083752,80083930,80084454,80084666,80084667,80084756,80084767,80084768,80084838,80087743,80091267,80091866,80092884,80094096,80095530,80095531,80097355,80099083,80102080,80102160,80102162,80102266,80103428,80104130,80104257,80104648,80106505,80106947,80107037,80107219,80107370,80108386,80108481,80108518,80113673,80113785,80115328,80115686,80115844,80115858,80117596,80118002,80121872,80121873,80122186,80122189,80122191,80122192,80122193,80122232,80122233,80122234,80122235,80122237,80122238,80122239,80122240,80123910,80124313,80125627,80127886,80136925,80137461,80139507,80141767,80144448,80145085,80145086,80147318,80149139,80149282,80150390,80152182,80152741,80154688,80156769,80156935,80156936,80156937,80156938,80156939,80156940,80156941,80157083,80157084,80157086,80157132,80157133,80157134,80157889,80158042,80158376,80158388,80158389,80158390,80158391,80158395,80158479,80158480,80158481,80158482,80158543,80158545,80158546,80158547,80158920,80159668,80159955,80161850,80164778,80164904,80165732,80165848,80165849,80165850,80165851,80165853,80165854,80165855,80165856,80165857,80165917,80166185,80168052,80169549,80169554,80170301,80170381,80170483,80170612,80171439,80171598,80172938,80173001,80175333,80175623,80176342,80176698,80176707,80176716,80177339,80177776,80178836,80180509,80180851,80182105,80182447,80182479,80182622,80183329,80187188,80187471,80187618,80187684,80188777,80189997,80190101,80190103,80191557,80191835,80191963,80192420,80192548,80194558,80195886,80199962,80201175,80201604,80201605,80201608,80201609,80201612,80201618,80201622,80201623,80201626,80201809,80201810,80201813,80201814,80201815,80201816,80201817,80201820,80201822,80201823,80201824,80201825,80201826,80201827,80201828,80201829,80202078,80202086,80202087,80202089,80202090,80202905,80202908,80203778,80203780,80203781,80203782,80203783,80203784,80203786,80203788,80203789,80203790,80203791,80203792,80203996,80203997,80203998,80204117,80204118,80204119,80204433,80204460,80205231,80205314,80206732,80206827,80206847,80207444,80207445,80207446,80207447,80207879,80208413,80211134,80211135,80211371,80211540,80212701,80216270,80218586,80218783,80218784,80219019,80219143,80219180,80220783,80221637,80222770,80222951,80223049,80223190,80223195,80223227,80223228,80223230,80223317,80225885,80227115,80227304,80227673,80228146,80228282,80228321,80228322,80229034,80229102,80229216,80229953,80233024,80234795,80235135,80235139,80235325,80235957,80235958,80236167,80236278,80236279,80236280,80236906,80237006,80238190,80238291,80238292,80238293,80238294,80238295,80238296,80238297,80238298,80238299,80238400,80238637,80239442,80239738,80239988,80243408,80243541,80244078,80244992,80245329,80245408,80245450,80245518,80245519,80987611,80990810,80990811,80990813,80990814,80990815,80990816,80991033,80992995,80993095,80993495,80993648,80994130,80994416,80994419,80994420,80994421,80994423,80994424,80994425,80994426,80994443,80994572,80994573,80994574,80994575,80996338,80998331,80998558,80998560,80998564,80998565,80998566,80998568,80998890,81002211,81002212,81002213,81002214,81002215,81005364,81005453,81005454,81006356,81006594,81011159,81011973,81013200,81013710,81013990,81014988,81016191,81016192,81016193,81016194,81016196,81018233,81018234,81018235,81018236,81018237,81018238,81018239,81018240,81018377,81019031,81019924,81020066,81020508,81020576,81023713,81024696,81024701,81024704,81024711,81024712,81024713,81024717,81024718,81024726,81024728,81024729,81024730,81024731,81025088,81025908,81025935,81026003,81026327,81026343,81029848,81033429,81033430,81035103,81035104,81035105,81035107,81035108,81035109,81037373,81038046,81038047,81038832,81039381,81039383,81039384,81044299,81045052,81045054,81045060,81045065,81045069,81045072,81045765,81048554,81048561,81050688,81051693,81052265,81052266,81052275,81052277,81052279,81057229,81057246,81057249,81062606,81062853,81063480,81063743,81065331,81066709,81066723,81067757,81067758,81067759,81067761,81071868,81072516,81074135,81074367,81075235,81076114,81076749,81076756,81077451,81077597,81080769,81083971,81086434,81086435,81086640,81086641,81088083,81088331,81088700,81091423,81091424,81093342,81093925,81093951,81094082,81094083,81095399,81096151,81107545,81108230,81110386,81112446,81113886,81113887,81113888,81113890,81113918,81113919,81113921,81113926,81113927,81123050,81123052,81128584,81131274,81132060,81145628,81147274,81147278,81151877,81151878,81151880,81151899,81154455,81154987,81155782,81155784,81155802,81155803,81155858,81155859,81155880,81157385,81161834,81176200,81177238,81177367,81177371,81183491,81186757,81186758,81189912,81191254,81194544,81206389,81213873,81213874,81213876,81213879,81213882,81213884,81213885,81213887,81213888,81213889,81213891,81213893,81213894,81213895,81213896,81213897,81213898,81213979,81215481,81217436,81217437,81217438,81217737,81217738,81217739,81217742,81217743,81217745,81217746,81217747,81217749,81221913,81221914",838,10.947093403004573
