id,name,show_id,count,percent,director_id
5601,Dani,"281550,523650,569355,684847,60000393,60021787,60022980,60023237,60035622,70020730,70020750,70025372,70038131,70041893,70055221,70058019,70074315,70098332,70098902,70101696,70104894,70108777,70117299,70121008,70121502,70136114,70136152,70141971,70142888,70143369,70144331,70150473,70154110,70172485,70177633,70202593,70206816,70213075,70213077,70222859,70236010,70242311,70251896,70253398,70264612,70264888,70266677,70271592,70281022,70281323,70283261,70284281,70295189,70299859,70301553,70302007,70305043,80011026,80011541,80013249,80017265,80017535,80023794,80025678,80026032,80027042,80029102,80030346,80036165,80036407,80041601,80043834,80044888,80046145,80046249,80046599,80047200,80049358,80057968,80058852,80059465,80064273,80066084,80067617,80081277,80084164,80091658,80091936,80092850,80093103,80093212,80093213,80095232,80095807,80097141,80097389,80098709,80099306,80106984,80107989,80108450,80108984,80112916,80113201,80113641,80114719,80117498,80118532,80122232,80123950,80124726,80130911,80131415,80132601,80134431,80135149,80135414,80136788,80136792,80138681,80141173,80144280,80144890,80145621,80147321,80147758,80150507,80153467,80155932,80156772,80156927,80157760,80159714,80159877,80160504,80161029,80161232,80163293,80163407,80163430,80167648,80167699,80168028,80168189,80169469,80169617,80170245,80170720,80173174,80173623,80175147,80178971,80179905,80180224,80182473,80182919,80187323,80188883,80190149,80192015,80192018,80192149,80193978,80196789,80197889,80198745,80198991,80201490,80201906,80202808,80202809,80202874,80203778,80204730,80208155,80209061,80209658,80210932,80211563,80211572,80214580,80214792,80215322,80218448,80218819,80220085,80221210,80221640,80222177,80223136,80223685,80224362,80225885,80227959,80232404,80232502,80233258,80234414,80238711,80241001,80241044,80244700,80244708,80245121,80989338,80990221,80990336,80993648,80997602,80998967,80998968,80999781,81000207,81000860,81005312,81006825,81010786,81010867,81012998,81013015,81014345,81020523,81021098,81021631,81027195,81029383,81030198,81036190,81038545,81038598,81040405,81044299,81047446,81047901,81049578,81050190,81055408,81060096,81082781,81141694,81153373,81160036,81162089,81172723,81172728,81200716,81214223,81224868",1,0.002228114346828279,
5602,Dani El Rojo,80093213,1,0.002228114346828279,
5603,Dani Kind,80198991,1,0.002228114346828279,
5604,Dani Rovira,"80092850,80093212,80141173,80167648,80202809",5,0.011140571734141397,
5605,Danica Curcic,"80131415,80135414,80193978",3,0.006684343040484838,
5606,Danica McKellar,80058852,1,0.002228114346828279,
5607,Danica Patrick,80023794,1,0.002228114346828279,
5608,Daniel Alcaíno,80098709,1,0.002228114346828279,
5609,Daniel Amerman,"70271592,80223136",2,0.004456228693656558,
5610,Daniel Arenas,70236010,1,0.002228114346828279,
5611,Daniel Aráoz,"80202808,80241044,81000860",3,0.006684343040484838,
5612,Daniel Bacon,80173623,1,0.002228114346828279,
5613,Daniel Bonjour,80113641,1,0.002228114346828279,
5614,Daniel Booko,"70222859,80099306,80998968",3,0.006684343040484838,
5615,Daniel Breaker,70253398,1,0.002228114346828279,
5616,Daniel Brochu,80161029,1,0.002228114346828279,
5617,Daniel Brühl,"70108777,80081277,80134431,80159877",4,0.008912457387313116,
5618,Daniel Candia,80159714,1,0.002228114346828279,
5619,Daniel Chamorro,81020523,1,0.002228114346828279,
5620,Daniel Cooksley,80190149,1,0.002228114346828279,
5621,Daniel Craig,"70020730,70101696,70121502,80224362",4,0.008912457387313116,
5622,Daniel Currás,"70154110,80241001,80997602",3,0.006684343040484838,
5623,Daniel Dae Kim,80202874,1,0.002228114346828279,
5624,Daniel Dantas,80144890,1,0.002228114346828279,
5625,Daniel Davids,81200716,1,0.002228114346828279,
5626,Daniel Day-Lewis,"60021787,70251896",2,0.004456228693656558,
5627,Daniel DeSanto,70264612,1,0.002228114346828279,
5628,Daniel Di Biase,"70041893,70074315",2,0.004456228693656558,
5629,Daniel Doheny,"80168189,80175147,80209061",3,0.006684343040484838,
5630,Daniel Duval,80011026,1,0.002228114346828279,
5631,Daniel Edward Mora,80064273,1,0.002228114346828279,
5632,Daniel Effiong,81172723,1,0.002228114346828279,
5633,Daniel Eric Gold,70117299,1,0.002228114346828279,
5634,Daniel Ewing,"70213077,80220085",2,0.004456228693656558,
5635,Daniel Ezra,81012998,1,0.002228114346828279,
5636,Daniel Feuerriegel,70136152,1,0.002228114346828279,
5637,Daniel Friedl,80218819,1,0.002228114346828279,
5638,Daniel Furlan,80173174,1,0.002228114346828279,
5639,Daniel Fuster,80990336,1,0.002228114346828279,
5640,Daniel Gillies,70283261,1,0.002228114346828279,
5641,Daniel Gimenez Cacho,70055221,1,0.002228114346828279,
5642,Daniel Giménez Cacho,"60023237,70055221,80030346",3,0.006684343040484838,
5643,Daniel Grao,"80093103,80150507,80209658,81029383",4,0.008912457387313116,
5644,Daniel Guillón,80170245,1,0.002228114346828279,
5645,Daniel Haddad,81006825,1,0.002228114346828279,
5646,Daniel Hagen,80245121,1,0.002228114346828279,
5647,Daniel Hendler,"80112916,80168028",2,0.004456228693656558,
5648,Daniel Henshall,"70302007,80091936",2,0.004456228693656558,
5649,Daniel Holguín,81010786,1,0.002228114346828279,
5650,Daniel Hopwood,80227959,1,0.002228114346828279,
5651,Daniel Ings,"80025678,80041601",2,0.004456228693656558,
5652,Daniel J. Edwards,81224868,1,0.002228114346828279,
5653,Daniel J. Travanti,70206816,1,0.002228114346828279,
5654,Daniel J. Watts,80204730,1,0.002228114346828279,
5655,Daniel Janks,80066084,1,0.002228114346828279,
5656,Daniel Jumillas,80244708,1,0.002228114346828279,
5657,Daniel Kaluuya,"70264888,80107989,80201906",3,0.006684343040484838,
5658,Daniel Kang,80179905,1,0.002228114346828279,
5659,Daniel Kash,60022980,1,0.002228114346828279,
5660,Daniel Kendrick,80180224,1,0.002228114346828279,
5661,Daniel Levy,80036165,1,0.002228114346828279,
5662,Daniel Lissing,80036407,1,0.002228114346828279,
5663,Daniel Lugo,80047200,1,0.002228114346828279,
5664,Daniel Lundh,"80215322,80233258",2,0.004456228693656558,
5665,Daniel MacPherson,"80084164,80208155",2,0.004456228693656558,
5666,Daniel Martínez,"80170720,80238711",2,0.004456228693656558,
5667,Daniel Mays,70121502,1,0.002228114346828279,
5668,Daniel Middleton,80113201,1,0.002228114346828279,
5669,Daniel Muñoz,81141694,1,0.002228114346828279,
5670,Daniel Newman,70121008,1,0.002228114346828279,
5671,Daniel O'Meara,70143369,1,0.002228114346828279,
5672,Daniel O'Shea,569355,1,0.002228114346828279,
5673,Daniel Ogbeide-John,80214792,1,0.002228114346828279,
5674,Daniel Ortiz,80059465,1,0.002228114346828279,
5675,Daniel Pacheco,80112916,1,0.002228114346828279,
5676,Daniel Padilla,"80011541,80044888,80145621,80188883,81010867",5,0.011140571734141397,
5677,Daniel Palmer,80234414,1,0.002228114346828279,
5678,Daniel Phai,81153373,1,0.002228114346828279,
5679,Daniel Radcliffe,"70266677,70281022,80097389",3,0.006684343040484838,
5680,Daniel Raymont,70284281,1,0.002228114346828279,
5681,Daniel Rigby,"70264888,80107989,81040405",3,0.006684343040484838,
5682,Daniel Rochford,70305043,1,0.002228114346828279,
5683,Daniel Roebuck,"60000393,70098902",2,0.004456228693656558,
5684,Daniel Rosado,81162089,1,0.002228114346828279,
5685,Daniel Ryan,80214792,1,0.002228114346828279,
5686,Daniel Sharman,80167699,1,0.002228114346828279,
5687,Daniel Sloss,80223685,1,0.002228114346828279,
5688,Daniel Sosa,"80124726,81060096",2,0.004456228693656558,
5689,Daniel Southworth,"70213075,80232404",2,0.004456228693656558,
5690,Daniel Stern,"60035622,80169617",2,0.004456228693656558,
5691,Daniel Sträßer,"80159877,80178971",2,0.004456228693656558,
5692,Daniel Sunjata,80182919,1,0.002228114346828279,
5693,Daniel Sánchez Arévalo,80114719,1,0.002228114346828279,
5694,Daniel Tan,80136792,1,0.002228114346828279,
5695,Daniel Torres,80095232,1,0.002228114346828279,
5696,Daniel Washington,80232502,1,0.002228114346828279,
5697,Daniel Watterson,80999781,1,0.002228114346828279,
5698,Daniel Webber,"80117498,80169469,80198745",3,0.006684343040484838,
5699,Daniel Weber,80203778,1,0.002228114346828279,
5700,Daniel Whyte,80017535,1,0.002228114346828279,
5701,Daniel Wu,"70025372,80017265,80067617,80113201,80156927,81030198",6,0.013368686080969677,
5702,Daniel Zacapa,80091658,1,0.002228114346828279,
5703,Daniel Zolghadri,80168189,1,0.002228114346828279,
5704,Daniel Zovatto,70299859,1,0.002228114346828279,
5705,Daniela Aita,81021098,1,0.002228114346828279,
5706,Daniela Barbosa,80147321,1,0.002228114346828279,
5707,Daniela Bascopé,80160504,1,0.002228114346828279,
5708,Daniela Bobadilla,80223136,1,0.002228114346828279,
5709,Daniela Castro,80029102,1,0.002228114346828279,
5710,Daniela Denby-Ashe,70202593,1,0.002228114346828279,
5711,Daniela Duspara,80046145,1,0.002228114346828279,
5712,Daniela Escobar,80135149,1,0.002228114346828279,
5713,Daniela Luque,80123950,1,0.002228114346828279,
5714,Daniela Ramírez,80161232,1,0.002228114346828279,
5715,Daniela Rubio,81038598,1,0.002228114346828279,
5716,Daniela Sandiford,80998967,1,0.002228114346828279,
5717,Daniela Schmidt,80211572,1,0.002228114346828279,
5718,Daniela Sea,70136114,1,0.002228114346828279,
5719,Daniela Vega,80211563,1,0.002228114346828279,
5720,Daniela Wong,"80046599,80144280",2,0.004456228693656558,
5721,Daniele Pecci,70142888,1,0.002228114346828279,
5722,Daniella Alonso,70281323,1,0.002228114346828279,
5723,Daniella Down,81172728,1,0.002228114346828279,
5724,Daniella Monet,"70172485,81214223",2,0.004456228693656558,
5725,Daniella Pineda,"80026032,80182473,80197889,81038545",4,0.008912457387313116,
5726,Daniella Rahme,"81049578,81082781",2,0.004456228693656558,
5727,Daniella Van Graas,70058019,1,0.002228114346828279,
5728,Danielle Brooks,70242311,1,0.002228114346828279,
5729,Danielle Campbell,"70283261,80214580",2,0.004456228693656558,
5730,Danielle Carter,80222177,1,0.002228114346828279,
5731,Danielle Chuchran,80095807,1,0.002228114346828279,
5732,Danielle Cormack,"70301553,80013249,80118532",3,0.006684343040484838,
5733,Danielle Dai,80136788,1,0.002228114346828279,
5734,Danielle Haim,81036190,1,0.002228114346828279,
5735,Danielle Harold,81021631,1,0.002228114346828279,
5736,Danielle Harris,"523650,684847,80132601",3,0.006684343040484838,
5737,Danielle Lauder,80157760,1,0.002228114346828279,
5738,Danielle Macdonald,"80153467,80196789,80201490",3,0.006684343040484838,
5739,Danielle Nicole,"80027042,80057968,80108984",1,0.002228114346828279,
5740,Danielle Nicolet,"80027042,80108984",2,0.004456228693656558,
5741,Danielle Panabaker,"70104894,80027042",2,0.004456228693656558,
5742,Danielle Rose Russell,81013015,1,0.002228114346828279,
5743,Danielle Walters,80130911,1,0.002228114346828279,
5744,Danielle von Zerneck,281550,1,0.002228114346828279,
5745,Daniil Vorobyov,80192149,1,0.002228114346828279,
5746,Danika Yarosh,81050190,1,0.002228114346828279,
5747,Danila Kozlovsky,80990221,1,0.002228114346828279,
5748,Danilo Grangheia,80221210,1,0.002228114346828279,
5749,Danilo Kamperidis,80218448,1,0.002228114346828279,
5750,Danilo de Moura,80244700,1,0.002228114346828279,
5751,Danish Hussain,"70144331,80225885,81044299",3,0.006684343040484838,
5752,Danish Pandor,80122232,1,0.002228114346828279,
5753,Danish Taimoor,80187323,1,0.002228114346828279,
5754,Danitza Athanassiadis,81027195,1,0.002228114346828279,
5755,Daniyal Yousuf,81160036,1,0.002228114346828279,
5756,Dann Florek,510854,1,0.002228114346828279,
5757,Danna García,80047032,1,0.002228114346828279,
5758,Danna Paola,"80144280,80160504,80200942",3,0.006684343040484838,
5759,Danneel Ackles,70083108,1,0.002228114346828279,
5760,Danni Wang,80987075,1,0.002228114346828279,
5761,Danny Bonaduce,60020948,1,0.002228114346828279,
5762,Danny Boushebel,80060037,1,0.002228114346828279,
5763,Danny Bruzzi,81090899,1,0.002228114346828279,
5764,Danny Chan,"70020728,70228154,80076698",3,0.006684343040484838,
5765,Danny DeVito,"1181661,80147529,80201680",3,0.006684343040484838,
5766,Danny Denzongpa,"284890,60021758,60037397,70068799,70109884,70295762,80158480,80177776",8,0.017824914774626232,
5767,Danny Dyer,80192950,1,0.002228114346828279,
5768,Danny Fields,80095806,1,0.002228114346828279,
5769,Danny Flaherty,"80049979,80053140,80079470,80174434",4,0.008912457387313116,
5770,Danny Glover,"70233894,80018296,80097221,80098284,80152625,80193614,80218973,81154982,81172895",9,0.020053029121454513,
5771,Danny Goldring,1171655,1,0.002228114346828279,
5772,Danny Hoch,60022056,1,0.002228114346828279,
5773,Danny Huston,"70210884,70285728,80134721,80172958",4,0.008912457387313116,
5774,Danny Jacobs,"80018987,80174364,80175934",3,0.006684343040484838,
5775,Danny John-Jules,"70202138,80147920",2,0.004456228693656558,
5776,Danny Kaye,60003082,1,0.002228114346828279,
5777,Danny Kim,80222326,1,0.002228114346828279,
5778,Danny Lee,70033579,1,0.002228114346828279,
5779,Danny Mann,60022255,1,0.002228114346828279,
5780,Danny Masterson,"70100379,70155610,80077977,80092404",4,0.008912457387313116,
5781,Danny McBride,"70058022,70117902,80058026,80176715",4,0.008912457387313116,
5782,Danny Morgan,80108158,1,0.002228114346828279,
5783,Danny Nucci,70281526,1,0.002228114346828279,
5784,Danny Perea,80170720,1,0.002228114346828279,
5785,Danny Pudi,"70121008,80178941,80202076",3,0.006684343040484838,
5786,Danny Ramirez,80117809,1,0.002228114346828279,
5787,Danny Sapani,"70281026,70295760,80041653,80145141",4,0.008912457387313116,
5788,Danny Slavin,70213081,1,0.002228114346828279,
5789,Danny Tamberelli,70264612,1,0.002228114346828279,
5790,Danny Trejo,"60020916,60023618,60023619,70176656,80039517,80217066,80218973,80239710,81001090,81012943,81037697,81045499,81087095,81131761,81167490",15,0.033421715202424186,
5791,Danny Vinson,80156925,1,0.002228114346828279,
5792,Danny Wan,80136792,1,0.002228114346828279,
5793,Danny Wayne,"70213072,70213073",2,0.004456228693656558,
5794,Danny Webb,"70221085,70295189,80017099,80035480",4,0.008912457387313116,
5795,Danny Wells,70212980,1,0.002228114346828279,
5796,Danny Woodburn,"70051671,80092781",2,0.004456228693656558,
5797,Danson Tang,"80111556,81072829",2,0.004456228693656558,
5798,Dante Crichlow,80216758,1,0.002228114346828279,
5799,Dante Han,80106230,1,0.002228114346828279,
5800,Dante Hoagland,80204730,1,0.002228114346828279,
5801,Dante Rivero,"70090072,70127628,81010866",3,0.006684343040484838,
5802,Dante Scott,80062047,1,0.002228114346828279,
5803,Dante Zee,"80063599,80243473,80243582,80996626",4,0.008912457387313116,
5804,Danuta Kowalska,80992769,1,0.002228114346828279,
5805,Dany Boon,"80123741,80213024,80242619",3,0.006684343040484838,
5806,Dany Casco,80142140,1,0.002228114346828279,
5807,Dany Verissimo-Petit,80198508,1,0.002228114346828279,
5808,Danying Feng,70216819,1,0.002228114346828279,
5809,Daphne Zuniga,81136963,1,0.002228114346828279,
5810,Dar Salim,"80191219,80193978",2,0.004456228693656558,
5811,Dar Zuzovsky,80103470,1,0.002228114346828279,
5812,Dara Hanfman,81122206,1,0.002228114346828279,
5813,Dara Heng,80067522,1,0.002228114346828279,
5814,Dara Our,80990658,1,0.002228114346828279,
5815,Dara Phang,80990658,1,0.002228114346828279,
5816,Dara Singh,70065769,1,0.002228114346828279,
5817,Daran Norris,"70099615,70234439,81214223",3,0.006684343040484838,
5818,Daraneenuch Pasutanavin,81152641,1,0.002228114346828279,
5819,Darby Camp,"80199682,80204923",2,0.004456228693656558,
5820,Darby Stanchfield,70197057,1,0.002228114346828279,
5821,Darby Walker,80194612,1,0.002228114346828279,
5822,Darcy Laurie,70153374,1,0.002228114346828279,
5823,Darcy Rose Byrnes,"70293622,80115432,81094271,81146370",4,0.008912457387313116,
5824,Dareen Haddad,81035843,1,0.002228114346828279,
5825,Daria Midou,80997338,1,0.002228114346828279,
5826,Daria Ramirez,80221640,1,0.002228114346828279,
5827,Darin Brooks,80097530,1,0.002228114346828279,
5828,Darin De Paul,80179784,1,0.002228114346828279,
5829,Darin Hansen,80244228,1,0.002228114346828279,
5830,Dario Yazbek,"80160935,81030409",1,0.002228114346828279,
5831,Dario Yazbek Bernal,80160935,1,0.002228114346828279,
5832,Darius McCrary,81145277,1,0.002228114346828279,
5833,Darius Rose,70044883,1,0.002228114346828279,
5834,Darius Sinathrya,81033200,1,0.002228114346828279,
5835,Darius Zaviceanu,80036407,1,0.002228114346828279,
5836,Darko Peric,80192098,1,0.002228114346828279,
5837,Darlene Cates,60011552,1,0.002228114346828279,
5838,Darlene Love,"70267838,81033086",2,0.004456228693656558,
5839,Darragh Gargan,80044965,1,0.002228114346828279,
5840,Darrel Guilbeau,"80040089,80040119",2,0.004456228693656558,
5841,Darrell Hammond,60034568,1,0.002228114346828279,
5842,Darren Chen,81005504,1,0.002228114346828279,
5843,Darren Chiu,"80140364,80140938",2,0.004456228693656558,
5844,Darren Criss,"80058654,81091015",2,0.004456228693656558,
5845,Darren Dalton,896678,1,0.002228114346828279,
5846,Darren Day,80162144,1,0.002228114346828279,
5847,Darren Dunstan,70177034,1,0.002228114346828279,
5848,Darren Goldstein,70142827,1,0.002228114346828279,
5849,Darren Jew,80133187,1,0.002228114346828279,
5850,Darren Lim,80157528,1,0.002228114346828279,
5851,Darren Mann,81003460,1,0.002228114346828279,
5852,Darren Muselet,80198859,1,0.002228114346828279,
5853,Darren Pettie,80135414,1,0.002228114346828279,
5854,Darren Shahlavi,70137753,1,0.002228114346828279,
5855,Darren Wang,"80138469,80201200",2,0.004456228693656558,
5856,Darrin Dewitt Henson,"80188580,81136964,81152923",3,0.006684343040484838,
5857,Darryl Quon,80039717,1,0.002228114346828279,
5858,Darshan Jariwala,"70123118,70211474,70219529,70236020,80108481,80165732",6,0.013368686080969677,
5859,Darshan Kumar,80015785,1,0.002228114346828279,
5860,Darshan Machamada,80201826,1,0.002228114346828279,
5861,Darshan Pandya,81005453,1,0.002228114346828279,
5862,Darsheel Safary,"70087087,70185141",2,0.004456228693656558,
5863,Dartanian Sloan,80043834,1,0.002228114346828279,
5864,Darwin Shaw,70143369,1,0.002228114346828279,
5865,Daryl Hannah,"60031236,60032563,80025744,80161640",4,0.008912457387313116,
5866,Daryl Sabara,"60020916,60023618,60029178,70143369,70176656,70293315,80239337",7,0.015596800427797954,
5867,Daryle Lamont Jenkins,80998786,1,0.002228114346828279,
5868,Darío Grandinetti,80103425,1,0.002228114346828279,
5869,Darío T. Pie,"80161104,81059388",2,0.004456228693656558,
5870,Darío Valenzuela,70266992,1,0.002228114346828279,
5871,Dascha Polanco,"70242311,80211627,81037697",3,0.006684343040484838,
5872,Dash Mihok,"70099120,80002667",2,0.004456228693656558,
5873,Dashiell Messitt,80051137,1,0.002228114346828279,
5874,Dave 'Foots' Footman,70184127,1,0.002228114346828279,
5875,Dave Annable,80197889,1,0.002228114346828279,
5876,Dave Attell,80216094,1,0.002228114346828279,
5877,Dave B. Mitchell,80201750,1,0.002228114346828279,
5878,Dave Bautista,"80103392,80174220,80219127,81071891",4,0.008912457387313116,
5879,Dave Bridges,70213196,1,0.002228114346828279,
5880,Dave Brown,80150246,1,0.002228114346828279,
5881,Dave Chappelle,"80151483,80171965,80230402,81140577",4,0.008912457387313116,
5882,Dave Coulier,80051137,1,0.002228114346828279,
5883,Dave East,80216302,1,0.002228114346828279,
5884,Dave Engfer,70105369,1,0.002228114346828279,
5885,Dave Fennoy,80227995,1,0.002228114346828279,
5886,Dave Ferguson,80151370,1,0.002228114346828279,
5887,Dave Foley,80062011,1,0.002228114346828279,
5888,Dave Franco,"80095699,80130625,80171023,81001887",4,0.008912457387313116,
5889,Dave Goelz,419733,1,0.002228114346828279,
5890,Dave Hunt,80172000,1,0.002228114346828279,
5891,Dave Johns,"80112518,81021631",2,0.004456228693656558,
5892,Dave Lamb,80045820,1,0.002228114346828279,
5893,Dave Madden,60020948,1,0.002228114346828279,
5894,Dave Matthews,70087541,1,0.002228114346828279,
5895,Dave Merheje,81008236,1,0.002228114346828279,
5896,Dave Pettitt,"80094603,80185266",2,0.004456228693656558,
5897,Dave Sheridan,60000870,1,0.002228114346828279,
5898,Dave West,80145087,1,0.002228114346828279,
5899,Dave Wills,80200913,1,0.002228114346828279,
5900,Dave schultz,80150246,1,0.002228114346828279,
5901,Daveed Diggs,"80057250,80158772,80199689",3,0.006684343040484838,
5902,Daveigh Chase,60024914,1,0.002228114346828279,
5903,Davey Grant,80125818,1,0.002228114346828279,
5904,David A.R. White,80211590,1,0.002228114346828279,
5905,David Abraham,"20255593,21028086,81213895",3,0.006684343040484838,
5906,David Ajala,"70292992,80100261,80202133",3,0.006684343040484838,
5907,David Anders,80027159,1,0.002228114346828279,
5908,David Andrews,"60011597,60029154",2,0.004456228693656558,
5909,David Arquette,"1181550,60000415,70021640,80164979",4,0.008912457387313116,
5910,David Attenborough,"70219642,70225722,70235731,70245168,70261978,70266023,70279637,70298341,80005588,80045629,80048250,80049171,80049832,80097726,80172468,80195377,80990571,81082125",18,0.040106058242909026,
5911,David Avery,80157752,1,0.002228114346828279,
5912,David Bacon,70213235,1,0.002228114346828279,
5913,David Baddiel,81059779,1,0.002228114346828279,
5914,David Bailie,80032842,1,0.002228114346828279,
5915,David Banner,"70053833,80216820",2,0.004456228693656558,
5916,David Bark-Jones,70252885,1,0.002228114346828279,
5917,David Benger,70020750,1,0.002228114346828279,
5918,David Bennent,80189522,1,0.002228114346828279,
5919,David Berni,"80165918,81041515",2,0.004456228693656558,
5920,David Berry,70285581,1,0.002228114346828279,
5921,David Blue,80225024,1,0.002228114346828279,
5922,David Boat,80245121,1,0.002228114346828279,
5923,David Bower,520489,1,0.002228114346828279,
5924,David Bradley,"70302484,80075820,80224150,80998491,81005266",5,0.011140571734141397,
5925,David Bueno,80999986,1,0.002228114346828279,
5926,David Calder,70295170,1,0.002228114346828279,
5927,David Campbell,60003155,1,0.002228114346828279,
5928,David Carr,"60022254,60031236,60032563,60033787,70114948,70184126",1,0.002228114346828279,
5929,David Carradine,"60022254,60031236,60032563,60033787,70114948",5,0.011140571734141397,
5930,David Chang,"70279656,80170368,81038022",3,0.006684343040484838,
5931,David Chen,81179821,1,0.002228114346828279,
5932,David Chiang,70126809,1,0.002228114346828279,
5933,David Chiu,81020635,1,0.002228114346828279,
5934,David Chocarro,80160504,1,0.002228114346828279,
5935,David Collins,"80178943,80205065",2,0.004456228693656558,
5936,David Corenswet,80241248,1,0.002228114346828279,
5937,David Costabile,80169469,1,0.002228114346828279,
5938,David Cowgill,70109429,1,0.002228114346828279,
5939,David Crane,70053412,1,0.002228114346828279,
5940,David Cronenberg,80119411,1,0.002228114346828279,
5941,David Cross,"60023597,60029032,70140358,70241791,70253397,70258566,70301275,80049065,80101096,80108759,80988892",11,0.024509257815111072,
5942,David Cubitt,80121349,1,0.002228114346828279,
5943,David Dastmalchian,80220813,1,0.002228114346828279,
5944,David Dawson,"70270745,80002479,80074249",3,0.006684343040484838,
5945,David DeLuise,"70105338,80092857,80189866,80189954,80989043",5,0.011140571734141397,
5946,David Dencik,"70299204,80105085,80124091,80211703",4,0.008912457387313116,
5947,David Denman,"70084221,70136120,80244846",3,0.006684343040484838,
5948,David Domoney,80233104,1,0.002228114346828279,
5949,David Dorfman,60024914,1,0.002228114346828279,
5950,David Duchovny,"60004471,80026224",2,0.004456228693656558,
5951,David Eagleman,81090128,1,0.002228114346828279,
5952,David Earl,70258489,1,0.002228114346828279,
5953,David Elliot,80071907,1,0.002228114346828279,
5954,David Elms,80157752,1,0.002228114346828279,
5955,David Essex,80191963,1,0.002228114346828279,
5956,David Faustino,81146370,1,0.002228114346828279,
5957,David Fernandez Jr.,80192014,1,0.002228114346828279,
5958,David Field,"70184128,70266679",1,0.002228114346828279,
5959,David Fielding,70184128,1,0.002228114346828279,
5960,David Forman,1029730,1,0.002228114346828279,
5961,David Fukamachi Regnfors,80105085,1,0.002228114346828279,
5962,David Fynn,80117560,1,0.002228114346828279,
5963,David Gasman,"80005772,80189656",2,0.004456228693656558,
5964,David Gerber,81055395,1,0.002228114346828279,
5965,David Goldman,81157840,1,0.002228114346828279,
5966,David Gray,80017535,1,0.002228114346828279,
5967,David Gridley,80238106,1,0.002228114346828279,
5968,David Gulpilil,80144453,1,0.002228114346828279,
5969,David Gunning,80141858,1,0.002228114346828279,
5970,David Gyasi,80066079,1,0.002228114346828279,
5971,David H. Stevens,80100260,1,0.002228114346828279,
5972,David Haig,520489,1,0.002228114346828279,
5973,David Harbour,"70100383,70235384,80057281,80197912,81003981",5,0.011140571734141397,
5974,David Harewood,"80065386,80081505,81035748",3,0.006684343040484838,
5975,David Hargreaves,"80223793,81092330",2,0.004456228693656558,
5976,David Hasselhoff,"70041162,70142824,80179201",3,0.006684343040484838,
5977,David Haydn-Jones,70262831,1,0.002228114346828279,
5978,David Hayman,"70101375,80048568,80191835,81021631",4,0.008912457387313116,
5979,David Hendrawan,80109145,1,0.002228114346828279,
5980,David Herman,"80095697,80191522",2,0.004456228693656558,
5981,David Holt,"70287630,70301529",2,0.004456228693656558,
5982,David Hoole,80115338,1,0.002228114346828279,
5983,David Hornsby,80177342,1,0.002228114346828279,
5984,David Horton,484369,1,0.002228114346828279,
5985,David Howard Thornton,81004223,1,0.002228114346828279,
5986,David Hyde Pierce,"60021299,70153412,80039813,80117800",4,0.008912457387313116,
5987,David J. Oserwe,81165772,1,0.002228114346828279,
5988,David James,"70113005,80162179,80201590",1,0.002228114346828279,
5989,David James Elliott,"80162179,80201590",2,0.004456228693656558,
5990,David Jason,70177040,1,0.002228114346828279,
5991,David Kau,81228864,1,0.002228114346828279,
5992,David Kaye,"70295085,80005501,80095988,80117560,80239337",5,0.011140571734141397,
5993,David Keith,80018328,1,0.002228114346828279,
5994,David Kelly,70021648,1,0.002228114346828279,
5995,David Kibuuka,81228864,1,0.002228114346828279,
5996,David Kinch,70279656,1,0.002228114346828279,
5997,David Koechner,"70021652,70077557,70105132,70243445,80117560,80203143,80232279,81021976",8,0.017824914774626232,
5998,David Kronawitter,81003736,1,0.002228114346828279,
5999,David Kross,70172928,1,0.002228114346828279,
6000,David Krumholtz,"70000091,80018987",2,0.004456228693656558,
6001,David La Haye,80220676,1,0.002228114346828279,
6002,David Lambert,70281526,1,0.002228114346828279,
6003,David Lee,"70180051,70213196,80106230,80134952",1,0.002228114346828279,
6004,David Lee McInnis,80106230,1,0.002228114346828279,
6005,David Lee Mckinney,70213196,1,0.002228114346828279,
6006,David Letterman,"292118,80209096,81121023",3,0.006684343040484838,
6007,David Lewis,"70252898,81214223",1,0.002228114346828279,
6008,David Lodge,"70287604,80046348,80178943,81028556",4,0.008912457387313116,
6009,David Lovgren,80218939,1,0.002228114346828279,
6010,David Lyons,80117555,1,0.002228114346828279,
6011,David Maldonado,80184129,1,0.002228114346828279,
6012,David Marciano,80109194,1,0.002228114346828279,
6013,David Matranga,70204963,1,0.002228114346828279,
6014,David Mazouz,80020542,1,0.002228114346828279,
6015,David McCallum,70142386,1,0.002228114346828279,
6016,David McCracken,81032375,1,0.002228114346828279,
6017,David McCullough,70202577,1,0.002228114346828279,
6018,David Meadows,80232502,1,0.002228114346828279,
6019,David Medel,80208295,1,0.002228114346828279,
6020,David Menkin,70202138,1,0.002228114346828279,
6021,David Meunier,"80026224,80106743",2,0.004456228693656558,
6022,David Michie,70118155,1,0.002228114346828279,
6023,David Milchard,"80028359,80092781",2,0.004456228693656558,
6024,David Morrissey,"70060017,70124562,70243692,70243696",4,0.008912457387313116,
6025,David Morse,"70044870,70266677",2,0.004456228693656558,
6026,David Murray,80062011,1,0.002228114346828279,
6027,David Naughton,80194612,1,0.002228114346828279,
6028,David O'Donnell,80189216,1,0.002228114346828279,
6029,David Oakes,70177084,1,0.002228114346828279,
6030,David Ogden Stiers,70117582,1,0.002228114346828279,
